user_id,event_timestamp,months_active,monthly_fee,paperless_billing,watch_hours_30d,avg_session_mins_7d,failed_payments_90d,churn_label
6507-ZJSUR,2024-01-31,23,90.45,True,34.6637689210019,29.141044640845102,1,True
9408-HRXRK,2024-01-31,45,105.15,True,40.4060454572992,29.141044640845102,0,False
5593-SUAOO,2024-01-31,24,83.15,False,37.7851711966769,29.141044640845102,0,False
7321-PKUYW,2024-01-31,11,90.15,False,35.2276790548635,29.141044640845102,0,False
2833-SLKDQ,2024-01-31,1,45.050000000000004,False,14.4691929055285,29.141044640845102,0,False
6766-HFKLA,2024-01-31,56,103.2,False,32.1020527466614,29.141044640845102,0,False
7595-EUIVN,2024-01-31,1,75.8,False,29.0871043521085,29.141044640845102,0,True
7617-EYGLW,2024-01-31,1,19.45,False,17.9964955244343,29.141044640845102,0,False
2026-TGDHM,2024-01-31,7,79.3,True,32.8883871696016,29.141044640845102,0,False
9220-ZNKJI,2024-01-31,55,88.8,False,39.2810106642567,29.141044640845102,0,False
4030-VPZBD,2024-01-31,2,30.900000000000002,True,22.2104720739647,29.141044640845102,0,False
2226-ICFDO,2024-01-31,72,85.9,True,27.2108366516456,29.141044640845102,1,True
0723-VSOBE,2024-01-31,45,34.2,False,35.2701740545525,29.141044640845102,0,False
5529-GIBVH,2024-01-31,47,20.150000000000002,False,20.7653119695123,29.141044640845102,0,False
4187-CINZD,2024-01-31,46,95.25,False,28.1226753764337,29.141044640845102,0,False
9992-UJOEL,2024-01-31,2,50.300000000000004,True,28.7333862480923,29.141044640845102,0,True
4741-WWJQZ,2024-01-31,2,80.15,True,34.1509129079477,29.141044640845102,0,False
6625-UTXEW,2024-01-31,12,51.25,True,24.1622495515966,29.141044640845102,0,False
6818-WOBHJ,2024-01-31,68,89.60000000000001,True,37.3922678729413,29.141044640845102,0,False
6244-BESBM,2024-01-31,69,95.2,True,31.8434028085666,29.141044640845102,0,False
1004-NOZNR,2024-01-31,56,94.8,False,29.6052454230481,29.141044640845102,0,False
1251-STYSZ,2024-01-31,4,80.25,True,32.9304543426243,29.141044640845102,0,False
2612-PHGOX,2024-01-31,64,76.10000000000001,True,35.2688448856248,29.141044640845102,0,True
2408-TZMJL,2024-01-31,59,110.15,True,33.3532425440265,29.141044640845102,0,False
8480-PPONV,2024-01-31,62,115.55,False,38.9856277800711,29.141044640845102,0,False
8780-IHCRN,2024-01-31,63,24.650000000000002,False,23.2300418029732,29.141044640845102,0,True
4598-ZADCK,2024-01-31,53,53.6,True,42.1621682486807,29.141044640845102,0,False
1257-SXUXQ,2024-01-31,5,19.45,False,19.3747015941845,29.141044640845102,0,False
9681-KYGYB,2024-01-31,49,88.2,True,40.1508580026976,29.141044640845102,0,False
7182-OVLBJ,2024-01-31,62,101.15,True,34.9107685578056,29.141044640845102,0,False
5095-ETBRJ,2024-01-31,55,56.800000000000004,False,27.8861899816385,29.141044640845102,0,False
7005-CYUIL,2024-01-31,71,99.4,True,38.5183255576822,29.141044640845102,0,False
4730-AWNAU,2024-01-31,36,60.7,False,35.440078204767,29.141044640845102,0,False
3452-FLHYD,2024-01-31,25,20.95,True,24.7857586756758,29.141044640845102,0,True
2388-LAESQ,2024-01-31,72,114.85000000000001,True,34.2255180512104,29.141044640845102,0,False
9531-NSBMR,2024-01-31,36,19.25,True,20.1992694790797,29.141044640845102,0,False
6260-ONULR,2024-01-31,1,62.800000000000004,True,31.9682659544168,29.141044640845102,0,False
4389-UEFCZ,2024-01-31,72,105.5,True,38.7294993530387,29.141044640845102,1,False
8711-LOBKY,2024-01-31,59,19.85,False,29.9677547034825,29.141044640845102,0,False
9134-CEQMF,2024-01-31,7,89.5,True,35.5171522770935,29.141044640845102,0,False
8985-OOPOS,2024-01-31,1,74.10000000000001,False,36.4158413262887,29.141044640845102,1,False
8800-ZKRFW,2024-01-31,30,107.5,True,43.7088551739198,29.141044640845102,1,False
2616-FLVQC,2024-01-31,64,19.55,False,23.7565027226555,29.141044640845102,0,True
9968-FFVVH,2024-01-31,63,68.8,False,22.8922067420466,29.141044640845102,0,False
3108-PCCGG,2024-01-31,72,84.45,False,26.7711145674971,29.141044640845102,0,False
7993-PYKOF,2024-01-31,8,75.0,False,24.0609856590474,29.141044640845102,0,False
8390-FESFV,2024-01-31,62,84.5,False,40.6329519050705,29.141044640845102,0,True
3022-BEXHZ,2024-01-31,67,111.2,True,32.4429570258553,29.141044640845102,0,True
5027-XWQHA,2024-01-31,6,44.75,False,32.8717078270614,29.141044640845102,1,False
6248-TKCQV,2024-01-31,70,80.60000000000001,True,35.0186595578194,29.141044640845102,0,False
6729-GDNGC,2024-01-31,20,80.7,False,40.6813456341952,29.141044640845102,0,False
6198-ZFIOJ,2024-01-31,5,75.60000000000001,False,36.3554690974392,29.141044640845102,0,False
5989-OMNJE,2024-01-31,24,57.6,False,28.128148693933,29.141044640845102,0,False
4566-QVRRW,2024-01-31,11,44.050000000000004,True,25.6073477480337,29.141044640845102,0,False
1291-CUOCY,2024-01-31,72,110.60000000000001,True,37.0158385997307,29.141044640845102,0,False
9795-SHUHB,2024-01-31,66,58.2,True,29.6063047594943,29.141044640845102,0,False
3230-IUALN,2024-01-31,45,81.0,True,29.4962816443829,29.141044640845102,0,False
0042-RLHYP,2024-01-31,69,19.7,False,22.7918585120567,29.141044640845102,0,False
8519-IMDHU,2024-01-31,15,85.60000000000001,True,40.886600310012,29.141044640845102,1,True
4945-RVMTE,2024-01-31,28,59.550000000000004,True,20.4218084458717,29.141044640845102,1,False
0201-OAMXR,2024-01-31,70,115.55,False,38.6249406976343,29.141044640845102,0,False
1866-NXPSP,2024-01-31,36,75.55,True,26.7977359700962,29.141044640845102,0,False
3372-KWFBM,2024-01-31,16,86.60000000000001,True,33.9251854140244,29.141044640845102,0,False
7831-QGOXH,2024-01-31,18,85.2,True,36.979278876041,29.141044640845102,0,False
6393-WRYZE,2024-01-31,34,97.65,True,34.3594490977115,29.141044640845102,0,False
3941-XTSKM,2024-01-31,42,45.1,True,30.629934599242,29.141044640845102,0,False
1661-CZBAU,2024-01-31,48,70.95,True,22.6933029930791,29.141044640845102,0,True
6599-RCLCJ,2024-01-31,47,109.55,True,41.9674455633274,29.141044640845102,0,False
9831-BPFRI,2024-01-31,39,89.55,True,30.4168537867594,29.141044640845102,0,False
5158-RIVOP,2024-01-31,11,20.900000000000002,False,26.2470403489618,29.141044640845102,0,True
9788-YTFGE,2024-01-31,7,19.95,True,23.9047404798823,29.141044640845102,1,True
9277-JOOMO,2024-01-31,3,24.6,False,10.7621891043811,29.141044640845102,0,False
1907-YLNYW,2024-01-31,8,66.7,True,26.2246793926489,29.141044640845102,1,False
1725-MIMXW,2024-01-31,1,19.45,True,24.020041839677,29.141044640845102,0,False
8947-YRTDV,2024-01-31,32,94.8,False,41.9898804078456,29.141044640845102,0,False
3161-ONRWK,2024-01-31,60,65.85,True,31.3138414295184,29.141044640845102,0,False
0114-RSRRW,2024-01-31,10,19.95,True,24.2809793988537,29.141044640845102,0,False
4565-NLZBV,2024-01-31,71,24.650000000000002,True,16.6340795518531,29.141044640845102,1,True
0031-PVLZI,2024-01-31,4,20.35,False,30.2082334826175,29.141044640845102,0,True
7206-GZCDC,2024-01-31,1,69.25,True,39.4228849759406,29.141044640845102,0,False
6682-VCIXC,2024-01-31,43,51.25,True,27.8303752156199,29.141044640845102,0,False
4791-QRGMF,2024-01-31,59,99.5,True,33.8262147588994,29.141044640845102,0,False
6475-VHUIZ,2024-01-31,23,54.25,False,20.0422514209517,29.141044640845102,0,False
3910-MRQOY,2024-01-31,72,19.400000000000002,False,27.3266052947825,29.141044640845102,0,False
0661-WCQNQ,2024-01-31,22,56.25,True,41.9488966284621,29.141044640845102,0,False
7537-RBWEA,2024-01-31,1,25.150000000000002,True,27.3580653739325,29.141044640845102,0,True
4656-CAURT,2024-01-31,69,23.95,False,29.911017590766,29.141044640845102,0,False
0121-SNYRK,2024-01-31,50,35.4,True,28.0204364685408,29.141044640845102,0,False
1768-ZAIFU,2024-01-31,1,25.2,True,18.8549205671562,29.141044640845102,0,False
4671-LXRDQ,2024-01-31,2,45.0,True,33.4333631550993,29.141044640845102,0,True
3733-LSYCE,2024-01-31,15,75.35000000000001,False,25.1296255026514,29.141044640845102,0,True
6265-FRMTQ,2024-01-31,31,20.400000000000002,False,22.0066754716848,29.141044640845102,0,False
1934-SJVJK,2024-01-31,1,20.150000000000002,False,24.4167587250126,29.141044640845102,0,True
3838-OZURD,2024-01-31,66,105.0,True,40.1645483038833,29.141044640845102,1,False
1371-DWPAZ,2024-01-31,0,56.050000000000004,False,30.4874283271548,29.141044640845102,0,False
9269-CQOOL,2024-01-31,3,54.7,True,30.1391725041671,29.141044640845102,0,False
2017-CCBLH,2024-01-31,8,20.0,False,19.1925596578562,29.141044640845102,1,False
7690-KPNCU,2024-01-31,64,73.05,True,24.5106429301977,29.141044640845102,0,True
0536-BGFMZ,2024-01-31,28,20.5,False,23.3824033413161,29.141044640845102,0,False
2293-IJWPS,2024-01-31,57,100.75,True,31.5615261137855,29.141044640845102,0,False
2845-HSJCY,2024-01-31,14,87.25,True,26.5485718596537,29.141044640845102,0,False
5469-NUJUR,2024-01-31,19,19.95,True,16.6627676424903,29.141044640845102,0,True
1184-PJVDB,2024-01-31,10,79.95,True,29.5418576291344,29.141044640845102,0,False
2625-TRCZQ,2024-01-31,51,49.65,True,18.18460569913,29.141044640845102,0,False
4102-HLENU,2024-01-31,67,65.65,False,23.1101564857781,29.141044640845102,1,False
7266-GSSJX,2024-01-31,11,20.45,True,14.8918153546537,29.141044640845102,0,False
7722-VJRQD,2024-01-31,72,60.95,False,30.0537973189083,29.141044640845102,0,False
7073-QETQY,2024-01-31,66,20.35,True,25.0924211475921,29.141044640845102,0,False
9415-DPEWS,2024-01-31,18,88.35000000000001,True,43.2882048159141,29.141044640845102,0,False
5624-RYAMH,2024-01-31,9,19.5,True,15.4373510038381,29.141044640845102,0,False
0196-JTUQI,2024-01-31,9,75.2,True,27.8820152054517,29.141044640845102,0,False
7130-YXBRO,2024-01-31,48,111.45,True,41.280556946614,29.141044640845102,0,True
9272-LSVYH,2024-01-31,10,70.15,False,29.4386309750552,29.141044640845102,0,False
7943-RQCHR,2024-01-31,9,94.75,True,32.577510306461,29.141044640845102,1,False
3793-MMFUH,2024-01-31,13,95.05,True,42.8033485166978,29.141044640845102,1,True
3249-ZPQRG,2024-01-31,4,78.45,False,30.0754692023964,29.141044640845102,0,False
2568-BRGYX,2024-01-31,4,70.2,True,24.74902565333,29.141044640845102,0,False
3084-DOWLE,2024-01-31,72,92.0,False,27.2153002006653,29.141044640845102,0,False
1084-MNSMJ,2024-01-31,51,85.5,False,34.5034716115697,29.141044640845102,0,False
7721-JXEAW,2024-01-31,59,41.050000000000004,True,27.6837080170298,29.141044640845102,0,False
7249-WBIYX,2024-01-31,10,85.60000000000001,True,25.9814881485691,29.141044640845102,0,True
4238-HFHSN,2024-01-31,61,82.15,True,27.3955187113684,29.141044640845102,0,False
6250-CGGUN,2024-01-31,54,84.4,False,35.3335631890781,29.141044640845102,0,False
5478-JJVZK,2024-01-31,33,60.9,True,32.0213338626257,29.141044640845102,1,True
7596-IIWYC,2024-01-31,27,20.25,True,19.8213895819801,29.141044640845102,0,False
6567-HOOPW,2024-01-31,1,79.2,True,34.9910810092599,29.141044640845102,0,False
9793-WECQC,2024-01-31,23,95.3,False,37.1542729364528,29.141044640845102,0,False
4291-HPAXL,2024-01-31,1,19.85,False,14.0620912564023,29.141044640845102,0,False
8999-YPYBV,2024-01-31,45,84.35000000000001,True,31.0921812477564,29.141044640845102,0,False
1839-FBNFR,2024-01-31,39,19.85,True,25.0531279556056,29.141044640845102,0,False
3164-AALRN,2024-01-31,5,70.0,True,27.6346214891801,29.141044640845102,0,True
3071-MVJCD,2024-01-31,72,82.3,False,21.6503406551615,29.141044640845102,0,True
1697-BCSHV,2024-01-31,58,66.8,True,28.6049263926694,29.141044640845102,0,True
0562-KBDVM,2024-01-31,70,44.6,True,30.4504657997071,29.141044640845102,0,False
1131-SUEKT,2024-01-31,61,98.45,True,42.6695279290657,29.141044640845102,0,False
3717-OEAUQ,2024-01-31,2,70.7,False,19.65108669373,29.141044640845102,1,True
4538-WNTMJ,2024-01-31,46,24.95,False,36.8091067278213,29.141044640845102,0,False
3334-CTHOL,2024-01-31,1,49.95,True,21.8568183448537,29.141044640845102,0,False
4704-ERYFC,2024-01-31,22,69.25,True,35.1723543540057,29.141044640845102,0,False
9432-RUVSL,2024-01-31,48,102.5,True,41.545990352672,29.141044640845102,0,False
8060-HIWJJ,2024-01-31,64,86.55,False,37.897586500669,29.141044640845102,1,False
7684-XSZIY,2024-01-31,72,24.3,False,24.3930923978019,29.141044640845102,0,False
9089-UOWJG,2024-01-31,12,58.35,True,22.9454116865604,29.141044640845102,0,True
8621-MNIHH,2024-01-31,34,94.25,True,37.2702939399304,29.141044640845102,0,False
8039-ACLPL,2024-01-31,72,68.75,False,26.7363341161224,29.141044640845102,0,False
9885-AIBVB,2024-01-31,29,85.8,True,20.256525282813598,29.141044640845102,0,False
1934-MKPXS,2024-01-31,33,20.1,False,37.1594931685814,29.141044640845102,0,False
2592-YKDIF,2024-01-31,1,20.35,False,26.5930101098033,29.141044640845102,1,False
2272-JKMSI,2024-01-31,62,110.8,True,45.7103856424327,29.141044640845102,0,False
0471-LVHGK,2024-01-31,41,73.0,True,26.3918859625278,29.141044640845102,0,False
9518-RWHZL,2024-01-31,64,100.05,True,42.3450141170595,29.141044640845102,0,False
8714-CTZJW,2024-01-31,4,82.85000000000001,True,40.376845790745,29.141044640845102,0,False
3569-EDBPQ,2024-01-31,24,84.35000000000001,True,40.4252476225059,29.141044640845102,0,False
3131-NWVFJ,2024-01-31,14,19.55,False,22.8264683339392,29.141044640845102,0,False
7521-YXVZY,2024-01-31,3,19.95,False,16.980189781287,29.141044640845102,0,False
5419-CONWX,2024-01-31,4,99.8,True,34.0834359656818,29.141044640845102,0,False
6240-EURKS,2024-01-31,18,35.0,True,14.236154431167,29.141044640845102,0,False
2373-NTKOD,2024-01-31,8,66.25,True,21.4274380529823,29.141044640845102,1,False
1970-KKFWL,2024-01-31,35,23.3,False,23.9546939057513,29.141044640845102,0,False
6960-HVYXR,2024-01-31,1,76.0,False,26.4430076711591,29.141044640845102,0,True
9337-SRRNI,2024-01-31,66,25.3,True,22.9727657227263,29.141044640845102,0,True
0895-UADGO,2024-01-31,8,44.550000000000004,True,26.1375012429932,29.141044640845102,0,True
5678-VFNEQ,2024-01-31,71,104.10000000000001,True,45.268635242592,29.141044640845102,0,False
5977-CKHON,2024-01-31,43,92.55,True,40.3706328487547,29.141044640845102,0,False
7024-OHCCK,2024-01-31,2,93.85000000000001,True,33.8531370791859,29.141044640845102,0,False
2692-BUCFV,2024-01-31,29,101.45,True,41.2619976708467,29.141044640845102,0,False
7861-UVUFT,2024-01-31,15,84.3,True,28.7464342765483,29.141044640845102,0,False
1830-GGFNM,2024-01-31,65,94.55,False,32.4980148795256,29.141044640845102,0,True
5302-BDJNT,2024-01-31,35,95.5,False,38.876121550587,29.141044640845102,0,False
5223-UZAVK,2024-01-31,64,100.3,True,28.836697112145,29.141044640845102,0,False
4859-ZSRDZ,2024-01-31,58,55.5,True,26.9300963584989,29.141044640845102,0,False
5651-WYIPH,2024-01-31,18,49.85,True,20.8732706995598,29.141044640845102,0,True
9350-VLHMB,2024-01-31,67,89.55,True,34.0198620391399,29.141044640845102,0,True
3498-LZGQZ,2024-01-31,63,19.150000000000002,True,31.0350787779472,29.141044640845102,1,False
8785-CJSHH,2024-01-31,60,99.8,True,31.2095155544951,29.141044640845102,0,False
5357-TZHPP,2024-01-31,9,84.4,True,33.7893974795691,29.141044640845102,0,False
3870-SPZSI,2024-01-31,70,113.05,True,32.4708904918175,29.141044640845102,0,False
0680-DFNNY,2024-01-31,15,101.10000000000001,True,29.4172552837981,29.141044640845102,0,False
7560-QRBXH,2024-01-31,48,19.95,False,16.8132523982913,29.141044640845102,0,False
7077-XJMET,2024-01-31,12,74.15,True,38.396260407048,29.141044640845102,0,False
8752-GHJFU,2024-01-31,71,92.0,True,45.612177353088,29.141044640845102,1,False
6896-SRVYQ,2024-01-31,44,73.85000000000001,False,33.4927185265279,29.141044640845102,0,False
7767-UXAGJ,2024-01-31,1,50.45,True,23.9860351543133,29.141044640845102,0,False
4652-ODEVH,2024-01-31,45,24.45,False,27.1919581717159,29.141044640845102,0,False
6510-UPNKS,2024-01-31,23,24.8,False,22.0483823682848,29.141044640845102,0,False
6718-BDGHG,2024-01-31,43,64.85,True,33.7344917376869,29.141044640845102,0,True
9046-DQMTP,2024-01-31,35,20.75,False,24.5674681909972,29.141044640845102,0,False
6439-LAJXL,2024-01-31,9,68.95,True,31.7410207542754,29.141044640845102,0,False
1571-SAVHK,2024-01-31,12,99.95,True,38.0288802968764,29.141044640845102,0,False
9052-VKDUW,2024-01-31,65,109.4,True,33.5125318151142,29.141044640845102,0,False
9546-CQJSU,2024-01-31,2,91.4,True,31.6881608844357,29.141044640845102,0,True
1666-JZPZT,2024-01-31,27,49.0,False,18.7437720497302,29.141044640845102,0,False
5777-KJIRB,2024-01-31,40,50.25,True,25.3281527927327,29.141044640845102,0,False
0506-LVNGN,2024-01-31,5,75.55,True,24.2208365496758,29.141044640845102,0,False
7677-SJJJK,2024-01-31,8,19.900000000000002,False,22.2615940048003,29.141044640845102,0,False
2480-EJWYP,2024-01-31,58,97.8,True,29.8818452530687,29.141044640845102,0,False
3253-HKOKL,2024-01-31,52,100.3,False,35.5511721016065,29.141044640845102,1,True
7055-HNEOJ,2024-01-31,3,55.800000000000004,True,30.6361965320787,29.141044640845102,0,True
5514-YQENT,2024-01-31,41,111.15,True,29.5718871446756,29.141044640845102,1,True
3211-AAPKX,2024-01-31,20,98.55,True,30.7161045287702,29.141044640845102,0,False
8445-DNBAE,2024-01-31,1,50.050000000000004,True,22.7909404908231,29.141044640845102,0,True
2951-QOQTK,2024-01-31,4,80.8,False,35.8524671253922,29.141044640845102,0,False
2958-NHPPS,2024-01-31,23,20.85,False,31.6593101369341,29.141044640845102,0,False
6806-YDEUL,2024-01-31,6,19.5,False,27.1826830768487,29.141044640845102,0,False
1735-XMJVH,2024-01-31,8,19.35,True,21.1554053615044,29.141044640845102,0,False
6890-PFRQX,2024-01-31,18,69.5,False,37.7500319481806,29.141044640845102,1,True
0222-CNVPT,2024-01-31,52,48.800000000000004,True,19.7494613177936,29.141044640845102,0,False
5899-OUVKV,2024-01-31,31,94.5,True,41.6717902606405,29.141044640845102,0,False
8681-ICONS,2024-01-31,29,20.650000000000002,True,19.8164289684909,29.141044640845102,0,False
1621-YNCJH,2024-01-31,36,106.05,True,22.0060339242264,29.141044640845102,0,False
3473-XIIIT,2024-01-31,16,100.0,True,48.2540236954238,29.141044640845102,0,False
6362-QHAFM,2024-01-31,42,108.3,True,44.1351153716178,29.141044640845102,1,False
7893-IXHRQ,2024-01-31,1,20.55,False,17.9230813643995,29.141044640845102,0,True
3070-BDOQC,2024-01-31,60,99.65,True,35.7925432379658,29.141044640845102,0,False
2952-QAYZF,2024-01-31,5,85.3,True,31.722502738734,29.141044640845102,1,False
6234-PFPXL,2024-01-31,22,95.9,False,34.8961040164747,29.141044640845102,0,False
9824-QCJPK,2024-01-31,36,20.0,False,15.5835678122938,29.141044640845102,0,False
4763-PGDPO,2024-01-31,4,70.4,False,27.152530086666,29.141044640845102,0,False
4283-IVYCI,2024-01-31,9,64.95,False,32.0823064137381,29.141044640845102,0,False
1866-OBPNR,2024-01-31,1,74.60000000000001,False,32.3034808497779,29.141044640845102,0,False
8205-MQUGY,2024-01-31,12,49.2,True,33.3761925500331,29.141044640845102,0,True
8970-ANWXO,2024-01-31,23,73.75,True,31.4612512871355,29.141044640845102,0,True
9480-BQJEI,2024-01-31,62,92.3,True,45.59110842949,29.141044640845102,0,False
5394-SVGJV,2024-01-31,37,98.8,False,31.2413422141568,29.141044640845102,0,False
6979-TNDEU,2024-01-31,8,19.2,False,24.1766619597677,29.141044640845102,0,False
9777-WJJPR,2024-01-31,31,88.65,False,23.7159105203327,29.141044640845102,0,False
9283-LZQOH,2024-01-31,13,74.4,True,24.8943343561773,29.141044640845102,0,False
7079-QRCBC,2024-01-31,24,98.75,True,41.4551298046568,29.141044640845102,1,False
9495-SKLKD,2024-01-31,45,95.95,True,29.6784861626067,29.141044640845102,1,False
6048-UWKAL,2024-01-31,69,105.4,False,38.4633758700072,29.141044640845102,0,False
5067-DGXLL,2024-01-31,2,20.25,False,22.728645713243,29.141044640845102,0,False
5469-CTCWN,2024-01-31,61,106.0,True,30.6772552115621,29.141044640845102,0,False
9851-QXEEQ,2024-01-31,41,104.7,True,33.9637536290642,29.141044640845102,0,True
6281-FKEWS,2024-01-31,44,49.050000000000004,True,24.7863318267664,29.141044640845102,0,False
8898-KASCD,2024-01-31,39,35.550000000000004,False,22.8956706577103,29.141044640845102,0,False
9242-TKFSV,2024-01-31,72,65.1,True,33.5330410546372,29.141044640845102,0,False
9290-SHCMB,2024-01-31,13,96.85000000000001,True,37.7892227720829,29.141044640845102,0,False
0743-HNPFG,2024-01-31,51,69.75,True,27.5753715168647,29.141044640845102,0,True
2277-BKJKN,2024-01-31,71,99.2,True,30.3444859808039,29.141044640845102,0,False
9809-IMGCQ,2024-01-31,22,96.7,True,35.9166866725916,29.141044640845102,0,False
5208-HFSBT,2024-01-31,2,55.050000000000004,True,27.757422941247,29.141044640845102,0,False
5035-PGZXH,2024-01-31,56,106.8,True,41.1614123122489,29.141044640845102,0,False
8695-WDYEA,2024-01-31,1,51.25,False,40.963967853067,29.141044640845102,0,False
6543-JXSOO,2024-01-31,23,57.75,True,32.8771221721239,29.141044640845102,0,True
8016-ZMGMO,2024-01-31,66,70.85000000000001,True,30.453848644679,29.141044640845102,0,False
8605-ITULD,2024-01-31,1,19.55,False,22.0722801456047,29.141044640845102,1,False
3254-YRILK,2024-01-31,19,88.2,True,28.9465293976792,29.141044640845102,0,False
6416-YJTTB,2024-01-31,11,79.5,True,27.3916360780871,29.141044640845102,0,True
2667-WYLWJ,2024-01-31,8,19.75,True,17.9454224474946,29.141044640845102,0,False
4472-VESGY,2024-01-31,52,98.15,False,32.7458241429731,29.141044640845102,1,False
3195-TQDZX,2024-01-31,3,20.25,True,20.9017827711958,29.141044640845102,0,True
3128-YOVTD,2024-01-31,51,79.15,True,35.5911535328091,29.141044640845102,0,False
0529-ONKER,2024-01-31,15,75.65,False,29.3525049249977,29.141044640845102,0,False
1728-CXQBE,2024-01-31,64,94.25,True,33.1502514178196,29.141044640845102,0,False
7041-TXQJH,2024-01-31,37,40.2,True,19.9386298722209,29.141044640845102,0,True
5014-GSOUQ,2024-01-31,13,19.95,False,31.215378145985,29.141044640845102,0,False
5724-BIDBU,2024-01-31,49,55.35,True,30.8374320479328,29.141044640845102,1,False
0481-SUMCB,2024-01-31,45,102.15,True,44.2668658461196,29.141044640845102,0,False
1769-GRUIK,2024-01-31,18,71.10000000000001,True,34.6494289601801,29.141044640845102,0,False
5240-IJOQT,2024-01-31,1,74.7,True,38.6531797595665,29.141044640845102,0,False
8819-WFGGJ,2024-01-31,68,54.1,True,26.8725623727752,29.141044640845102,0,True
7427-AUFPY,2024-01-31,54,19.650000000000002,False,26.5333040397845,29.141044640845102,0,False
2811-POVEX,2024-01-31,23,88.45,True,46.7950318475473,29.141044640845102,0,False
1092-GANHU,2024-01-31,17,76.65,True,25.3798276919709,29.141044640845102,0,True
7898-PDWQE,2024-01-31,71,80.4,False,37.9413447753211,29.141044640845102,1,False
9972-EWRJS,2024-01-31,67,19.25,True,31.3772210920597,29.141044640845102,1,False
9314-IJWSQ,2024-01-31,14,84.8,True,34.8256378885471,29.141044640845102,1,False
0661-XEYAN,2024-01-31,1,25.8,True,27.6960621785844,29.141044640845102,0,False
5799-JRCZO,2024-01-31,63,19.5,False,29.3231723385653,29.141044640845102,0,False
1921-KYSAY,2024-01-31,41,68.60000000000001,True,26.9385241701727,29.141044640845102,0,False
6198-RTPMF,2024-01-31,17,92.60000000000001,False,35.9770586407195,29.141044640845102,0,False
2924-KHUVI,2024-01-31,56,100.55,True,30.6424753219062,29.141044640845102,0,False
1925-GMVBW,2024-01-31,5,20.55,False,19.6262647933929,29.141044640845102,0,False
7881-EVUAD,2024-01-31,2,42.6,True,23.2321862719421,29.141044640845102,0,True
6184-DYUOB,2024-01-31,3,19.6,True,22.208658636539,29.141044640845102,0,False
9207-ZPANB,2024-01-31,37,67.45,False,30.8663781924173,29.141044640845102,0,False
5766-XQXMQ,2024-01-31,29,68.85000000000001,True,32.642665835093,29.141044640845102,0,False
9327-QSDED,2024-01-31,8,43.550000000000004,False,19.2779565509232,29.141044640845102,0,False
1656-DRSMG,2024-01-31,63,109.85000000000001,True,46.6113771092027,29.141044640845102,0,False
3012-VFFMN,2024-01-31,7,20.650000000000002,False,29.0151447837813,29.141044640845102,0,True
2984-AFWNC,2024-01-31,3,95.4,False,38.0278138469638,29.141044640845102,1,True
0640-YJTPY,2024-01-31,72,21.0,False,21.3173480419665,29.141044640845102,0,False
8096-LOIST,2024-01-31,19,56.2,True,27.9734666663288,29.141044640845102,1,True
9764-REAFF,2024-01-31,59,18.400000000000002,False,25.5658321031663,29.141044640845102,0,False
3703-VAVCL,2024-01-31,2,90.0,False,35.6071999319764,29.141044640845102,1,False
7107-UBYKY,2024-01-31,35,25.75,True,15.2571878096159,29.141044640845102,0,False
4881-GQJTW,2024-01-31,14,19.6,False,26.7363963213503,29.141044640845102,0,True
8519-QJGJD,2024-01-31,14,75.35000000000001,False,46.2437379420165,29.141044640845102,0,False
7876-DNYAP,2024-01-31,69,19.8,False,13.5035502492395,29.141044640845102,0,False
7905-NJMXS,2024-01-31,7,64.2,False,34.7283881081705,29.141044640845102,0,True
2882-WDTBA,2024-01-31,69,75.75,True,33.2550098753798,29.141044640845102,0,False
2091-GPPIQ,2024-01-31,72,78.95,True,31.2704239014423,29.141044640845102,0,False
6326-MTTXK,2024-01-31,8,100.85000000000001,False,42.1625787001116,29.141044640845102,0,False
5071-FBJFS,2024-01-31,4,50.300000000000004,False,21.4770184345989,29.141044640845102,0,False
2796-UUZZO,2024-01-31,63,80.3,True,32.8804749638926,29.141044640845102,0,False
2429-AYKKO,2024-01-31,72,19.85,False,30.4872732596413,29.141044640845102,1,False
9798-OPFEM,2024-01-31,46,21.1,True,22.1545072758373,29.141044640845102,1,False
0330-IVZHA,2024-01-31,5,69.95,False,28.3461848348671,29.141044640845102,1,False
3794-NFNCH,2024-01-31,30,50.0,True,28.0898861119897,29.141044640845102,0,True
5193-QLVZB,2024-01-31,63,104.75,True,33.4287232599759,29.141044640845102,0,False
7114-AEOZE,2024-01-31,60,19.85,False,30.923343651468,29.141044640845102,0,False
2886-KEFUM,2024-01-31,63,107.5,True,31.4657611316442,29.141044640845102,0,True
5522-NYKPB,2024-01-31,25,85.9,False,37.3696563516529,29.141044640845102,0,True
4237-RLAQD,2024-01-31,1,45.85,True,20.4440810021678,29.141044640845102,0,True
9957-YODKZ,2024-01-31,6,80.8,True,35.5578620136092,29.141044640845102,0,True
6518-KZXCB,2024-01-31,22,25.25,False,23.2485026521232,29.141044640845102,0,True
2245-ADZFJ,2024-01-31,31,80.55,False,18.8066901433906,29.141044640845102,0,True
7776-QGYJC,2024-01-31,39,81.5,True,32.1942842332313,29.141044640845102,0,False
9313-QOLTZ,2024-01-31,26,20.900000000000002,False,17.6510812936287,29.141044640845102,1,False
9651-GTSAQ,2024-01-31,53,106.10000000000001,True,33.6310924370314,29.141044640845102,0,False
3186-BAXNB,2024-01-31,1,91.7,False,41.6627589932462,29.141044640845102,0,False
