user_id,watch_hours_30d,avg_session_mins_7d,unique_devices_30d,skips_7d,rebuffer_events_7d
7426-WEIJX,34.523857070905116,29.14104464084511,3,9,2
2851-MMUTZ,28.17094865079854,29.14104464084511,1,5,3
3049-NDXFL,41.63995681823288,29.14104464084511,1,1,2
8580-AECUZ,33.532925361877545,29.14104464084511,3,2,1
3307-TLCUD,32.2703130529569,29.14104464084511,2,4,1
6625-FLENO,23.7227420646992,29.14104464084511,1,2,1
2967-MXRAV,25.147599986689094,29.14104464084511,1,4,2
7963-GQRMY,18.12509380106867,29.14104464084511,3,5,3
8189-HBVRW,32.70941988546041,29.14104464084511,3,3,1
4163-KIUHY,21.78493617432039,29.14104464084511,2,4,3
1228-FZFRV,34.76627817283204,29.14104464084511,3,6,0
3500-NSDOA,19.53511052000677,29.14104464084511,3,4,3
1171-TYKUR,29.66916075521403,29.14104464084511,3,2,2
3761-FLYZI,32.561743361567224,29.14104464084511,1,4,3
2058-DCJBE,27.619626200238304,29.14104464084511,3,4,1
5364-XYIRR,34.03928739547046,29.14104464084511,3,7,3
4829-AUOAX,33.7907844685464,29.14104464084511,1,7,1
1219-NNDDO,32.190723474169474,29.14104464084511,2,4,3
8388-DMKAE,16.460780982550386,29.14104464084511,1,4,3
4403-BWPAY,18.684637440395306,29.14104464084511,2,6,4
9659-QEQSY,38.352855417088,29.14104464084511,2,7,1
5405-ZMYXQ,30.610543112205992,29.14104464084511,1,3,1
5047-LHVLY,25.057738256728918,29.14104464084511,2,6,4
1442-OKRJE,30.387843138354388,29.14104464084511,1,6,2
4737-AQCPU,26.21802127761436,29.14104464084511,2,3,4
9158-VCTQB,36.50938351469446,29.14104464084511,3,4,4
2808-CHTDM,28.872872225562205,29.14104464084511,3,3,0
6311-UEUME,24.72771783643444,29.14104464084511,3,5,1
0793-TWELN,40.02184353988617,29.14104464084511,1,7,2
3283-WCWXT,27.77583727136231,29.14104464084511,2,4,5
1060-ENTOF,32.143648444520856,29.14104464084511,3,6,2
0999-QXNSA,29.903228330679106,29.14104464084511,3,6,2
5451-MHQOF,15.27568592543334,29.14104464084511,3,4,5
4836-WNFNO,14.326014225534385,29.14104464084511,3,2,3
9225-BZLNZ,25.386861189051913,29.14104464084511,1,4,4
0354-VXMJC,21.243340360109137,29.14104464084511,2,5,0
4422-QVIJA,24.880734306661335,29.14104464084511,1,3,2
9365-SRSZE,27.984562001300414,29.14104464084511,2,3,0
6839-ITVZJ,28.43803683934262,29.14104464084511,2,4,1
8332-OSJDW,13.117359628399463,29.14104464084511,2,5,2
4735-BJKOU,24.88109772597224,29.14104464084511,1,8,4
0274-JKUJR,21.865548876915174,29.14104464084511,2,5,3
5740-YHGTW,30.19904098375177,29.14104464084511,1,5,0
8917-SZTTJ,19.480397807847233,29.14104464084511,3,10,2
1696-MZVAU,16.89979812787975,29.14104464084511,1,4,4
7359-WWYJV,29.222575501184995,29.14104464084511,2,3,1
0375-HVGXO,19.015121593909527,29.14104464084511,1,3,1
4906-ZHGPK,30.31037663251286,29.14104464084511,2,3,6
8593-WHYHV,34.5305474308697,29.14104464084511,1,4,1
3795-GWTRD,35.9036486449201,29.14104464084511,1,2,3
1298-PHBTI,25.74607450467834,29.14104464084511,1,6,5
6223-DHJGV,18.873745788486243,29.14104464084511,3,2,2
6961-MJKBO,17.47038237057621,29.14104464084511,3,4,2
6097-EQISJ,36.307428472436854,29.14104464084511,1,4,2
4423-YLHDV,25.071512034703456,29.14104464084511,3,7,0
8158-WPEZG,28.708202048773007,29.14104464084511,3,1,3
0107-YHINA,32.11888493592448,29.14104464084511,2,9,1
4918-FYJNT,30.749507258044304,29.14104464084511,2,6,3
0727-BNRLG,35.12347029392662,29.14104464084511,2,1,3
4854-CIDCF,35.798251111657876,29.14104464084511,2,6,0
8640-SDGKB,33.2262229092222,29.14104464084511,3,3,1
3280-MRDOF,34.74090422924989,29.14104464084511,3,2,4
6435-SRWBJ,31.845988469762045,29.14104464084511,2,7,2
9964-WBQDJ,27.176961467841583,29.14104464084511,1,2,2
6303-KFWSL,34.486715342815586,29.14104464084511,2,5,1
1702-CCFNJ,28.033548596178214,29.14104464084511,1,7,3
8932-CZHRQ,36.75837377060703,29.14104464084511,3,8,4
0386-CWRGM,23.349133267108723,29.14104464084511,2,2,1
5515-RUGKN,27.572406637613607,29.14104464084511,3,6,4
0404-AHASP,17.689817974604964,29.14104464084511,2,6,2
7279-NMVJC,21.502083323802037,29.14104464084511,3,6,2
2081-VEYEH,37.66951783142051,29.14104464084511,2,7,3
6407-UTSLV,26.303748632246617,29.14104464084511,1,5,1
4116-TZAQJ,32.25609848521135,29.14104464084511,3,4,3
9060-HJJRW,28.998549456484444,29.14104464084511,2,8,4
2587-YNLES,25.322509489668548,29.14104464084511,3,4,1
7398-SKNQZ,23.523213027911698,29.14104464084511,2,2,1
5935-FCCNB,33.03993488353357,29.14104464084511,1,5,0
1958-RNRKS,29.244803629784002,29.14104464084511,2,3,2
5136-RGMZO,25.879657378314782,29.14104464084511,2,3,4
8345-MVDYC,32.11693378456005,29.14104464084511,1,4,1
8226-BXGES,21.12082401069761,29.14104464084511,2,3,2
3877-JRJIP,31.59962799051361,29.14104464084511,3,3,2
8375-DKEBR,26.560186651067298,29.14104464084511,3,4,0
9705-IOVQQ,38.17050027969622,29.14104464084511,2,3,4
1015-OWJKI,12.780485173068877,29.14104464084511,2,3,3
7511-YMXVQ,29.196846081498027,29.14104464084511,3,3,6
2040-XBAVJ,36.25046962052714,29.14104464084511,2,4,4
7551-JOHTI,25.31692589915968,29.14104464084511,2,8,1
8887-IPQNC,21.443614503826826,29.14104464084511,1,3,6
8646-JCOMS,29.130576375741192,29.14104464084511,1,2,5
9804-ICWBG,41.002601812859055,29.14104464084511,1,9,2
1222-KJNZD,18.311560069849197,29.14104464084511,2,4,3
0106-GHRQR,27.840927448713927,29.14104464084511,2,8,1
5318-IXUZF,31.53740038878289,29.14104464084511,1,8,1
3768-VHXQO,17.509847321059482,29.14104464084511,2,5,5
8952-WCVCD,41.62547919748548,29.14104464084511,2,9,3
2418-TPEUN,30.228909930561887,29.14104464084511,2,4,3
3963-RYFNS,32.68041192422655,29.14104464084511,1,5,1
3198-VELRD,23.827417204628787,29.14104464084511,2,5,1
8540-ZQGEA,27.864174899662263,29.14104464084511,1,6,2
1320-REHCS,42.44049895231475,29.14104464084511,2,2,4
4137-JOPHL,35.93923552171556,29.14104464084511,1,2,3
9436-ZBZCT,37.76028119305414,29.14104464084511,3,6,0
7801-CEDNV,22.055772730099083,29.14104464084511,1,1,2
2057-BOYKM,32.403597399240056,29.14104464084511,2,4,0
3658-QQJYD,24.538782330300847,29.14104464084511,2,2,3
1803-BGNBD,21.03026595589246,29.14104464084511,2,4,2
0134-XWXCE,37.263908887633896,29.14104464084511,1,5,4
6950-TWMYB,30.00815419756085,29.14104464084511,2,5,3
5848-FHRFC,32.653385157212945,29.14104464084511,2,4,2
2243-FNMMI,22.86446515991815,29.14104464084511,3,5,2
2511-MORQY,23.648908107711613,29.14104464084511,2,5,1
5356-KZCKT,26.458601809701985,29.14104464084511,2,10,3
9470-XCCEM,40.80225342319784,29.14104464084511,3,7,1
6519-CFDBX,27.72848467892993,29.14104464084511,3,1,3
3902-MIVLE,23.966475827023363,29.14104464084511,3,9,5
0409-WTMPL,37.517020816645065,29.14104464084511,1,4,1
8763-KIAFH,28.267676087875373,29.14104464084511,1,2,0
3669-WHAFY,34.989508937226034,29.14104464084511,3,3,3
3055-VTCGS,23.730049069429477,29.14104464084511,1,3,3
3144-KMTWZ,41.58141860353542,29.14104464084511,1,4,3
7279-BUYWN,36.41599912930493,29.14104464084511,2,7,1
7156-MHUGY,27.561673094323094,29.14104464084511,3,7,4
7198-GLXTC,28.188328362396586,29.14104464084511,1,11,2
2007-QVGAW,19.720532356817873,29.14104464084511,1,6,2
5207-PLSTK,29.1850082740014,29.14104464084511,1,1,1
2307-FYNNL,36.49654274015152,29.14104464084511,3,8,1
5605-XNWEN,27.72017994351525,29.14104464084511,1,3,5
2155-AMQRX,31.348529522278415,29.14104464084511,2,6,2
6181-AXXYF,15.042184753256732,29.14104464084511,3,6,2
5091-HFAZW,36.55981304428867,29.14104464084511,3,8,0
0516-VRYBW,27.624777874008664,29.14104464084511,2,6,2
2519-LBNQL,37.281863919888465,29.14104464084511,2,3,0
8623-ULFNQ,31.794223333178177,29.14104464084511,1,7,1
8380-PEFPE,26.613564671216274,29.14104464084511,2,7,2
5687-DKDTV,18.309920674861218,29.14104464084511,2,6,1
1568-LJSZU,39.110908797284644,29.14104464084511,1,2,4
7530-HDYDS,27.672721814073753,29.14104464084511,1,1,2
7789-HKSBS,23.289501107434855,29.14104464084511,1,0,5
7416-CKTEP,27.75907526089099,29.14104464084511,1,8,2
2586-CWXVV,21.158212353993335,29.14104464084511,2,4,4
3096-IZETN,28.07928631116295,29.14104464084511,3,6,0
2348-KCJLT,21.78512846220493,29.14104464084511,2,4,1
8401-EMUWF,23.502093395634287,29.14104464084511,1,4,4
4193-IBKSW,17.409187412208446,29.14104464084511,1,3,4
5377-NDTOU,29.447188881849208,29.14104464084511,2,2,1
5922-ABDVO,34.246655647088375,29.14104464084511,1,6,1
2474-LCNUE,18.975227495706157,29.14104464084511,3,5,3
0839-QNXME,26.018971978392337,29.14104464084511,1,2,2
3506-OVLKD,17.354996194468647,29.14104464084511,1,4,0
9172-ANCRX,28.492259606405703,29.14104464084511,1,6,1
6650-VJONK,29.33174532238077,29.14104464084511,2,3,4
2178-PMGCJ,29.879489061440843,29.14104464084511,2,4,1
7492-TAFJD,17.573017691603397,29.14104464084511,2,4,5
2773-MADBQ,35.98718388635394,29.14104464084511,3,9,2
6016-LVTJQ,18.470576275653837,29.14104464084511,1,9,4
7860-KSUGX,28.50507399497425,29.14104464084511,2,7,2
8966-KZXXA,24.62356810981652,29.14104464084511,2,4,0
6910-HADCM,37.73830256162219,29.14104464084511,3,6,1
4816-LXZYW,29.037513598653657,29.14104464084511,2,6,3
9606-PBKBQ,38.123836862424035,29.14104464084511,1,7,2
5149-QYTTU,28.16127124014826,29.14104464084511,1,8,3
2070-XYMFH,34.54153996357692,29.14104464084511,3,2,2
2085-BOJKI,30.320955540845098,29.14104464084511,1,7,2
0817-HSUSE,28.917374020634107,29.14104464084511,3,7,5
5442-PPTJY,31.951725905361712,29.14104464084511,2,3,4
1927-QEWMY,23.824780174916057,29.14104464084511,3,5,4
1663-MHLHE,23.42716914476085,29.14104464084511,1,7,5
5663-QBGIS,46.32949072555699,29.14104464084511,3,7,1
4450-MDZFX,32.778648989938816,29.14104464084511,2,4,4
6701-DHKWQ,22.96453995643444,29.14104464084511,2,7,3
7554-AKDQF,27.980386321246318,29.14104464084511,1,11,3
3536-IQCTX,26.96932778778128,29.14104464084511,3,9,5
4911-BANWH,39.26724551084348,29.14104464084511,1,6,3
8496-EJAUI,37.082777411035444,29.14104464084511,1,4,1
0794-YVSGE,19.244059113376636,29.14104464084511,2,8,4
5423-BHIXO,24.995834515452206,29.14104464084511,3,5,3
6908-VVYHM,34.68055336561671,29.14104464084511,2,5,0
2959-EEXWB,28.44730664604222,29.14104464084511,3,2,4
1839-UMACK,17.99573950519925,29.14104464084511,1,3,0
3030-YDNRM,33.15513531353387,29.14104464084511,3,3,4
7321-KKSDU,12.896732669752334,29.14104464084511,2,4,4
3402-XRIUO,26.867974968719583,29.14104464084511,2,6,6
3132-TVFDZ,23.385438226131296,29.14104464084511,1,2,4
8286-AFUYI,25.630887345287814,29.14104464084511,1,5,4
8080-DDEMJ,28.226400298267688,29.14104464084511,1,7,4
8356-WUAOJ,20.252077273443785,29.14104464084511,1,6,4
6365-MTGZX,36.84171990895968,29.14104464084511,1,3,2
1349-WXNGG,21.49302107997913,29.14104464084511,3,6,3
8058-DMYRU,30.993113878004817,29.14104464084511,3,4,3
9350-ZXYJC,16.163356268003376,29.14104464084511,1,7,2
6990-YNRIO,29.238996002903658,29.14104464084511,2,2,2
8958-JPTRR,24.946077709862706,29.14104464084511,3,5,3
6959-GQEGV,26.74248943414243,29.14104464084511,2,9,5
3173-WSSUE,21.76488817473117,29.14104464084511,1,8,0
1265-HVPZB,33.178094837536754,29.14104464084511,2,6,1
4115-UMJFQ,28.04910534253503,29.14104464084511,3,8,4
7369-TRPFD,30.039580888463732,29.14104464084511,3,7,2
1098-KFQEC,20.28105310869008,29.14104464084511,2,4,3
7190-XHTWJ,16.918335434265156,29.14104464084511,1,1,3
0621-TWIEM,31.930060906528254,29.14104464084511,1,5,2
3537-RYBHH,30.422765366184436,29.14104464084511,1,3,3
2485-ITVKB,30.481350831489735,29.14104464084511,1,11,5
3669-OYSJI,26.203243227315472,29.14104464084511,1,5,4
1612-EOHDH,32.75608255621892,29.14104464084511,2,6,2
6702-OHFWR,30.550375265465174,29.14104464084511,2,7,3
5296-BFCYD,25.51305944166482,29.14104464084511,2,6,1
4510-PYUSH,30.311010032049406,29.14104464084511,1,1,2
9359-JANWS,31.172179745381847,29.14104464084511,1,2,9
7517-SAWMO,31.881630552049106,29.14104464084511,3,0,0
4143-HHPMK,31.831337769926197,29.14104464084511,1,8,3
3279-DYZQM,27.859235744887886,29.14104464084511,2,5,3
7054-LGEQW,23.054207651839658,29.14104464084511,3,7,3
0523-VNGTF,37.06461029499534,29.14104464084511,3,6,3
9575-IWCAZ,23.48292236548792,29.14104464084511,2,8,1
7105-MXJLL,33.64723345722116,29.14104464084511,2,3,3
7064-FRRSW,33.87307678586455,29.14104464084511,2,4,0
7940-UQQUG,33.522248087319944,29.14104464084511,1,2,2
0923-PNFUB,42.73890504356929,29.14104464084511,3,7,4
3961-SXAXY,24.280800892172838,29.14104464084511,3,6,3
7010-BRBUU,17.00609626960979,29.14104464084511,1,9,0
3566-HJGPK,23.4053378712421,29.14104464084511,1,4,3
3062-ICYZQ,31.286693670682837,29.14104464084511,3,8,2
9938-PRCVK,32.43279691198274,29.14104464084511,1,3,3
0973-KYVNF,29.86527481166261,29.14104464084511,1,3,5
5129-HHMZC,35.68620896035032,29.14104464084511,3,5,2
9637-CDTKZ,29.703731551527977,29.14104464084511,1,9,4
3946-JEWRQ,36.11133809862017,29.14104464084511,1,8,3
7873-CVMAW,37.895446896914976,29.14104464084511,1,8,4
0463-WZZKO,32.85169619469799,29.14104464084511,2,5,5
3494-JCHRQ,25.167220813495597,29.14104464084511,1,7,4
6474-FVJLC,35.98014625146609,29.14104464084511,1,4,0
4524-QCSSM,28.84975765437325,29.14104464084511,1,5,3
5832-EXGTT,23.11517152775379,29.14104464084511,1,7,4
8840-DQLGN,34.38461643676268,29.14104464084511,2,4,2
2039-JONDJ,24.833722015274777,29.14104464084511,2,4,1
7217-JYHOQ,18.69119424095679,29.14104464084511,2,2,2
6695-FRVEC,30.389559281559404,29.14104464084511,2,6,5
4547-LYTDD,33.12796717143749,29.14104464084511,1,4,0
9894-QMIMJ,24.42586964480009,29.14104464084511,2,6,2
8069-YQQAJ,17.905437010499153,29.14104464084511,3,6,1
6770-XUAGN,30.877363808008504,29.14104464084511,1,1,2
4193-ORFCL,26.8729934454978,29.14104464084511,3,7,4
1636-NTNCO,30.95527826800115,29.14104464084511,1,8,2
3466-WAESX,34.24814466956396,29.14104464084511,2,3,1
9281-PKKZE,23.316485192270658,29.14104464084511,1,7,5
3638-VBZTA,35.6488637879692,29.14104464084511,3,8,4
7459-IMVYU,27.338290070306403,29.14104464084511,1,8,2
7776-QWNFX,27.072617208202292,29.14104464084511,2,2,2
6689-TCZHQ,30.362066695691556,29.14104464084511,1,7,2
8563-OYMQY,31.877686644768986,29.14104464084511,1,4,2
0754-EEBDC,27.508633837719966,29.14104464084511,1,2,2
5777-ZPQNC,23.928626713870717,29.14104464084511,3,5,3
1951-IEYXM,32.75858541974708,29.14104464084511,2,2,4
3318-NMQXL,31.6425146962699,29.14104464084511,3,4,1
3143-ILDAL,35.822883848054325,29.14104464084511,1,7,1
1022-RKXDR,18.19755979154866,29.14104464084511,1,5,3
2361-FJWNO,22.451199041454935,29.14104464084511,1,4,4
2272-UOINI,31.022604849553492,29.14104464084511,2,6,4
8232-UTFOZ,19.475790221831474,29.14104464084511,1,6,2
3750-YHRYO,22.34901810379133,29.14104464084511,1,4,2
6637-KYRCV,20.586819411831964,29.14104464084511,3,5,4
5668-MEISB,45.718648314824044,29.14104464084511,3,5,4
0129-QMPDR,29.617939937910627,29.14104464084511,2,5,4
7188-CBBBA,32.64243285211929,29.14104464084511,1,4,0
5356-CSVSQ,29.884101187042855,29.14104464084511,1,3,3
3221-CJMSG,34.31556511926842,29.14104464084511,3,7,2
4720-VSTSI,33.01351230242695,29.14104464084511,3,5,2
3219-JQRSL,33.28512209571626,29.14104464084511,1,2,7
2801-NISEI,28.879713439956426,29.14104464084511,3,6,3
3946-MHCZW,27.298594776551077,29.14104464084511,2,3,5
4623-ZKHLY,28.52843585997931,29.14104464084511,1,5,0
6732-VAILE,33.15212668190094,29.14104464084511,3,5,1
8201-AAXCB,36.478327002589715,29.14104464084511,3,6,4
7696-CFTAT,18.817314470654324,29.14104464084511,3,5,1
1845-CSBRZ,35.48733492121834,29.14104464084511,3,3,1
2123-VSCOT,24.366624966756294,29.14104464084511,1,4,3
6651-AZVTJ,42.40371182174921,29.14104464084511,2,7,5
4566-GOLUK,32.70938797780014,29.14104464084511,2,3,3
2484-DGXPZ,22.77710309863029,29.14104464084511,3,7,2
2018-QKYGT,36.851242781603574,29.14104464084511,1,7,1
2792-VPPET,27.250860119749383,29.14104464084511,2,4,2
7409-JURKQ,30.208512743980354,29.14104464084511,1,5,2
3247-MHJKM,20.32166588861433,29.14104464084511,2,3,2
1964-SVLEA,16.2808995292703,29.14104464084511,1,7,2
4587-NUKOX,30.58206165519915,29.14104464084511,2,2,2
7297-DVYGA,23.102666089701057,29.14104464084511,1,4,4
2239-CGBUZ,26.75642460204394,29.14104464084511,2,0,3
0854-UYHZD,18.439902493083512,29.14104464084511,3,5,3
7243-LCGGZ,20.350500852544794,29.14104464084511,2,9,1
8267-KFGYD,18.56985687599615,29.14104464084511,2,5,2
4890-VMUAV,31.426399839198627,29.14104464084511,3,2,7
9261-WDCAF,35.16348455999311,29.14104464084511,1,4,9
3764-MNMOI,12.474625557568059,29.14104464084511,1,4,1
7442-YGZFK,24.59344712663182,29.14104464084511,2,6,2
0420-BWTPW,21.051900046909616,29.14104464084511,1,4,2
8229-BUJHX,23.644928417580907,29.14104464084511,1,2,2
7449-HVPIV,27.57524833893992,29.14104464084511,1,6,3
5504-WSIUR,31.254512071311034,29.14104464084511,1,3,3
8183-ONMXC,25.67279693512661,29.14104464084511,2,5,1
8466-PZBLH,40.74156062755123,29.14104464084511,2,3,2
9614-RMGHA,33.64639897371615,29.14104464084511,1,3,1
8735-IJJEG,26.384883368506028,29.14104464084511,3,4,4
0564-MUUQK,33.52453452552916,29.14104464084511,1,6,3
5054-IEXZT,28.878740026731133,29.14104464084511,2,4,1
5834-ASPWA,23.22952812519536,29.14104464084511,1,6,0
0701-RFGFI,35.39677994421993,29.14104464084511,3,3,4
0019-EFAEP,36.901667103173125,29.14104464084511,1,3,1
5619-PTMIK,25.669504303298694,29.14104464084511,3,8,4
3737-XBQDD,36.57561335678318,29.14104464084511,3,4,1
5882-CMAZQ,30.056306803694902,29.14104464084511,3,7,3
5846-QFDFI,27.40919944492873,29.14104464084511,1,10,4
4445-KWOKW,24.13215927438035,29.14104464084511,2,6,4
3511-APPBJ,41.52709716114827,29.14104464084511,3,0,2
7967-HYCDE,36.67821625930984,29.14104464084511,3,6,1
2430-RRYUW,23.49708102558697,29.14104464084511,1,5,4
3948-XHGNA,21.41167758944488,29.14104464084511,1,11,2
3723-BFBGR,24.710540280883436,29.14104464084511,2,8,1
0565-IYCGT,28.635539496006263,29.14104464084511,3,5,3
5447-WZAFP,26.231896205583038,29.14104464084511,1,5,2
5110-CHOPY,28.30569629031356,29.14104464084511,1,8,3
5445-UTODQ,25.066541592466926,29.14104464084511,2,6,1
4425-OWHWB,16.358500159195575,29.14104464084511,3,5,1
7892-QVYKW,36.78964816785886,29.14104464084511,2,7,1
9675-ICXCT,29.590940003845606,29.14104464084511,1,2,3
1024-VRZHF,29.025528369162387,29.14104464084511,2,4,3
4703-MQYKT,26.166234781483556,29.14104464084511,3,4,1
9497-QCMMS,35.17283167276575,29.14104464084511,1,3,1
5692-ICXLW,31.489561489218254,29.14104464084511,2,6,2
0602-DDUML,31.519277766942412,29.14104464084511,1,3,1
2208-MPXIO,18.772189444809552,29.14104464084511,3,5,6
1960-UYCNN,42.384141753754264,29.14104464084511,2,3,2
0348-SDKOL,37.14504631279892,29.14104464084511,2,1,2
3190-FZATL,17.14305278508429,29.14104464084511,1,2,4
7336-RLLRH,31.261736174881722,29.14104464084511,3,7,2
4373-MAVJG,35.58148833160603,29.14104464084511,3,7,1
8901-HJXTF,26.008653278678562,29.14104464084511,3,8,2
7710-JSYOA,42.53478353871282,29.14104464084511,2,2,4
5419-KLXBN,38.503365108946795,29.14104464084511,2,6,1
3424-NMNBO,32.14486722033086,29.14104464084511,3,5,1
9885-MFVSU,24.89480278876107,29.14104464084511,3,1,3
4514-GFCFI,26.08703540276398,29.14104464084511,1,5,2
0607-MVMGC,32.93941738144859,29.14104464084511,1,4,2
3365-SAIGS,32.85319583470232,29.14104464084511,2,9,1
9828-AOQLM,40.733953917289774,29.14104464084511,3,5,3
8022-BECSI,23.021074572542783,29.14104464084511,2,10,1
8000-REIQB,19.861228465856104,29.14104464084511,2,7,3
9993-LHIEB,26.52516707832407,29.14104464084511,2,7,3
0266-CLZKZ,35.581074043739335,29.14104464084511,3,6,2
7615-ESMYF,19.676704078577792,29.14104464084511,3,6,4
3858-VOBET,28.155582716802037,29.14104464084511,3,8,4
7020-OZKXZ,28.50695102563469,29.14104464084511,2,5,3
3977-QCRSL,23.74288120843455,29.14104464084511,2,4,2
0017-DINOC,25.772143628655357,29.14104464084511,3,4,2
1447-PJGGA,29.46998099021475,29.14104464084511,2,4,2
8565-CLBZW,35.09074158690785,29.14104464084511,1,7,3
9139-WQQDY,32.812136203597746,29.14104464084511,3,3,1
0224-HJAPT,24.014989015717873,29.14104464084511,3,7,2
8086-OVPWV,23.7915181881553,29.14104464084511,2,2,3
9430-FRQOC,29.591276814500077,29.14104464084511,3,4,4
7639-OPLNG,35.10313734838626,29.14104464084511,3,8,4
3074-GQWYX,21.94699914213462,29.14104464084511,3,10,4
1492-QGCLU,33.58185586247773,29.14104464084511,1,7,5
6845-RGTYS,38.392059419115974,29.14104464084511,2,5,4
7328-OWMOM,20.700404673482463,29.14104464084511,2,3,5
4418-LZMSV,31.31314258216741,29.14104464084511,3,7,6
5155-AZQPB,21.56767291022927,29.14104464084511,3,6,3
8861-HGGKB,38.69521736244035,29.14104464084511,2,5,1
1087-GRUYI,27.42809747693833,29.14104464084511,2,5,2
7065-YUNRY,27.901319769986255,29.14104464084511,3,6,2
7694-VLBWQ,26.686568657970778,29.14104464084511,1,2,2
2546-KZAAT,25.570070369667278,29.14104464084511,1,4,4
0181-RITDD,39.309699268768526,29.14104464084511,3,3,3
5989-PGKJB,40.8348181155278,29.14104464084511,1,5,1
4795-KTRTH,32.88998921742653,29.14104464084511,3,5,2
8272-ONJLV,38.155927305300395,29.14104464084511,3,9,0
1488-PBLJN,32.27609119006855,29.14104464084511,2,6,3
0308-GIQJT,34.80923240531425,29.14104464084511,1,6,0
3778-FOAQW,20.77016750793166,29.14104464084511,1,3,1
4452-ROHMO,24.70877389702728,29.14104464084511,3,5,2
6481-OGDOO,25.054903404079855,29.14104464084511,3,4,4
3090-LETTY,34.49727846141084,29.14104464084511,2,1,2
5349-AZPEW,29.313226219410378,29.14104464084511,3,8,3
3753-TSEMP,27.472903295371246,29.14104464084511,1,5,2
8305-VHZBZ,15.73470079918079,29.14104464084511,3,7,2
9720-JJJOR,30.286940350025034,29.14104464084511,3,5,2
8100-HZZLJ,26.376348574030594,29.14104464084511,3,5,3
8775-ERLNB,18.637341745040146,29.14104464084511,1,5,1
8309-IEYJD,34.97566732389146,29.14104464084511,1,7,3
9172-JITSM,32.684576887700814,29.14104464084511,2,1,1
6298-QDFNH,29.18976463643596,29.14104464084511,2,8,3
7398-HPYZQ,44.48875563745143,29.14104464084511,2,5,4
3546-GHEAE,23.60732541185513,29.14104464084511,2,9,3
7361-YPXFS,26.8714404790634,29.14104464084511,3,2,4
6557-BZXLQ,29.625265830321013,29.14104464084511,2,4,4
2550-QHZGP,16.636812304702836,29.14104464084511,2,5,2
7519-JTWQH,31.133711377575175,29.14104464084511,2,5,6
2538-OIMXF,25.632027027712486,29.14104464084511,1,7,4
8543-MSDMF,28.69301690857701,29.14104464084511,3,1,4
9961-JBNMK,31.718806768917947,29.14104464084511,1,5,0
1170-SASML,38.945180185275845,29.14104464084511,3,6,4
4872-JCVCA,31.532747868178166,29.14104464084511,2,10,3
5346-BZCHP,25.396423232218297,29.14104464084511,2,3,3
2038-LLMLM,38.78605848820668,29.14104464084511,2,4,8
6173-ITPWD,37.21879084494392,29.14104464084511,2,8,1
9734-UYXQI,34.380463863413276,29.14104464084511,3,6,4
1216-BGTSP,36.07910128450449,29.14104464084511,2,3,2
4138-NAXED,39.98647972549207,29.14104464084511,1,4,5
2189-UXTKY,25.107579802654687,29.14104464084511,2,4,4
0744-BIKKF,30.514275787622015,29.14104464084511,3,4,3
7483-IQWIB,25.62165913803989,29.14104464084511,2,6,2
5248-KWLAR,29.815059741911185,29.14104464084511,3,6,4
4958-GZWIY,30.84408073977502,29.14104464084511,2,4,5
7996-MHXLW,30.66215711556709,29.14104464084511,1,6,0
7833-PKIHD,27.901065617198757,29.14104464084511,2,5,4
7061-OVMIM,22.286996378793024,29.14104464084511,3,5,1
5153-RTHKF,30.22551549394993,29.14104464084511,3,7,2
1852-QSWCD,20.20597199411763,29.14104464084511,1,6,0
4832-VRBMR,28.906447490015054,29.14104464084511,1,5,5
9079-LWTFD,35.27133831385051,29.14104464084511,1,7,4
6356-ELRKD,25.01508169786261,29.14104464084511,2,0,3
8624-GIOUT,28.621949947314455,29.14104464084511,3,1,4
3392-EHMNK,32.09103654487959,29.14104464084511,2,5,1
5986-WWXDV,18.057741353792338,29.14104464084511,2,7,0
3061-BCKYI,17.431174577491912,29.14104464084511,3,5,2
6179-GJPSO,28.764606545570427,29.14104464084511,1,7,1
7901-TBKJX,41.906329959137494,29.14104464084511,2,3,0
7228-PAQPD,21.68912302196698,29.14104464084511,3,6,6
3177-LASXD,37.78326127788242,29.14104464084511,3,7,0
7746-QYVCO,28.721199803507968,29.14104464084511,3,4,2
5804-HYIEZ,32.46982077879305,29.14104464084511,3,9,1
9919-FZDED,26.6208254794805,29.14104464084511,3,7,2
5934-TSSAU,36.20123415395181,29.14104464084511,1,1,4
3486-KHMLI,30.586436667268167,29.14104464084511,3,3,1
4897-QSUYC,18.072567352106542,29.14104464084511,1,6,1
1084-UQCHV,29.277935005707096,29.14104464084511,3,3,3
8290-YWKHZ,39.368082880482525,29.14104464084511,3,4,2
2955-BJZHG,33.033650333203866,29.14104464084511,3,5,0
3806-DXQOM,33.85431943066727,29.14104464084511,1,2,2
6784-XYJAE,24.527079696655623,29.14104464084511,3,5,4
3933-DQPWX,28.49544897827919,29.14104464084511,3,4,1
6661-EIPZC,17.913306231048608,29.14104464084511,3,4,4
8957-THMOA,33.464507489089854,29.14104464084511,3,3,3
2251-PYLPB,27.827064911743122,29.14104464084511,3,4,2
5555-RNPGT,12.738023412449367,29.14104464084511,2,6,4
1057-FOGLZ,21.935641709730334,29.14104464084511,1,6,1
9300-RENDD,31.406153123809393,29.14104464084511,3,2,1
0761-AETCS,32.671743525089774,29.14104464084511,3,2,3
