user_id,signup_date,user_gender,user_is_senior,has_family,has_dependents
4086-YQSNZ,2022-02-03,Female,True,True,False
6242-MBHPK,2022-01-14,Female,True,True,False
5868-CZJDR,2022-02-05,Male,False,False,True
9359-UGBTK,2022-01-01,Female,False,False,False
0135-NMXAP,2022-01-25,Female,False,False,False
4782-OSFXZ,2022-01-01,Female,True,True,False
6479-OAUSD,2022-01-12,Male,False,False,False
7129-ACFOG,2022-02-01,Female,False,False,False
4189-NAKJS,2022-01-11,Male,False,False,False
5562-BETPV,2022-02-05,Male,False,True,True
1282-IHQAC,2022-01-01,Male,True,False,False
9127-FHJBZ,2022-01-01,Male,False,True,True
6270-OMFIW,2022-01-01,Male,False,True,False
1641-RQDAY,2022-01-05,Female,True,True,True
0107-WESLM,2022-02-05,Male,False,False,False
6994-ORCWG,2022-01-23,Female,False,False,False
1346-UFHAX,2022-01-24,Female,False,False,False
3992-YWPKO,2022-01-31,Female,False,False,False
2933-XEUJM,2022-01-01,Female,False,False,False
0125-LZQXK,2022-01-22,Male,False,False,False
5461-QKNTN,2022-01-01,Male,True,True,False
4835-YSJMR,2022-01-01,Male,False,False,False
8399-YNDCH,2022-01-16,Male,True,False,False
3164-YAXFY,2022-01-01,Male,False,False,False
0887-WBJVH,2022-01-01,Female,False,True,False
4660-IRIBM,2022-01-19,Male,False,True,True
5673-FSSMF,2022-02-05,Female,False,False,False
7670-ZBPOQ,2022-01-01,Female,False,True,False
8089-UZWLX,2022-01-01,Female,True,False,False
0080-OROZO,2022-01-02,Female,False,False,False
3916-NRPAP,2022-02-03,Male,False,False,False
6807-SIWJI,2022-01-01,Male,False,False,False
8221-HVAYI,2022-01-02,Male,False,True,True
1579-KLYDT,2022-01-30,Male,False,False,False
5232-NXPAY,2022-01-01,Female,False,False,False
8967-SZQAS,2022-01-23,Female,False,False,False
4468-KAZHE,2022-01-17,Female,True,True,False
0455-ENTCR,2022-01-01,Male,False,True,False
8944-AILEF,2022-01-22,Male,False,True,False
5542-NKVRU,2022-01-01,Female,False,False,False
7126-RBHSD,2022-01-20,Female,False,True,False
5370-IIVVL,2022-01-01,Male,False,False,False
6789-HJBWG,2022-01-25,Female,False,False,False
3927-NLNRY,2022-01-01,Male,False,True,False
9087-EYCPR,2022-01-01,Female,False,False,False
6791-YBNAK,2022-01-19,Male,False,True,True
6358-LYNGM,2022-02-05,Male,False,False,False
6077-BDPXA,2022-02-03,Female,False,False,False
0013-MHZWF,2022-01-28,Female,False,False,True
5494-HECPR,2022-02-05,Female,False,False,False
8268-YDIXR,2022-01-01,Male,False,True,False
9824-BEMCV,2022-01-20,Male,False,True,True
1373-ORVIZ,2022-01-26,Female,False,True,True
4291-SHSBH,2022-01-30,Male,False,False,False
6980-IMXXE,2022-01-01,Female,False,True,True
9866-QEVEE,2022-01-18,Male,False,False,False
9897-KXHCM,2022-02-03,Female,False,True,True
0040-HALCW,2022-01-01,Male,False,True,True
0784-GTUUK,2022-01-01,Male,False,True,False
7979-CORPM,2022-01-13,Male,False,False,False
2294-DMMUS,2022-01-01,Female,False,True,True
0872-JCPIB,2022-01-20,Male,False,False,False
3055-MJDSB,2022-01-28,Male,False,False,False
9091-WTUUY,2022-01-01,Male,False,True,True
1618-CFHME,2022-02-04,Female,False,False,False
3165-HDOEW,2022-02-05,Male,False,True,True
6581-NQCBA,2022-01-21,Female,False,True,False
7115-IRDHS,2022-01-01,Female,False,True,False
8496-DMZUK,2022-01-07,Male,False,False,False
2040-VZIKE,2022-01-01,Female,False,True,False
9068-VPWQQ,2022-01-01,Male,False,True,False
0178-SZBHO,2022-01-01,Male,False,True,True
0384-RVBPI,2022-01-17,Male,False,False,False
1689-MRZQR,2022-01-03,Male,False,True,True
1299-AURJA,2022-01-01,Female,False,True,True
4525-VZCZG,2022-01-01,Male,False,False,True
1543-LLLFT,2022-01-01,Male,True,True,False
5835-BEQEU,2022-02-03,Male,False,False,False
2788-CJQAQ,2022-01-24,Male,False,False,False
5565-FILXA,2022-01-21,Female,True,False,False
0319-QZTCO,2022-02-03,Female,False,True,True
2120-SMPEX,2022-01-12,Male,False,False,False
0096-FCPUF,2022-01-07,Male,False,False,False
0668-OGMHD,2022-01-16,Female,False,True,False
5552-ZNFSJ,2022-02-05,Male,False,False,False
2223-KAGMX,2022-01-22,Female,False,False,False
6507-ZJSUR,2022-01-14,Male,True,True,False
9408-HRXRK,2022-01-01,Female,False,True,True
5593-SUAOO,2022-01-13,Female,False,True,True
7321-PKUYW,2022-01-26,Female,False,False,False
2833-SLKDQ,2022-02-05,Male,False,False,False
6766-HFKLA,2022-01-01,Female,False,True,False
7595-EUIVN,2022-02-05,Female,False,False,False
7617-EYGLW,2022-02-05,Male,False,False,False
2026-TGDHM,2022-01-30,Female,False,False,False
9220-ZNKJI,2022-01-01,Female,True,True,False
4030-VPZBD,2022-02-04,Female,False,False,False
2226-ICFDO,2022-01-01,Female,False,True,True
0723-VSOBE,2022-01-01,Female,True,False,False
5529-GIBVH,2022-01-01,Female,False,False,False
4187-CINZD,2022-01-01,Female,True,False,False
9992-UJOEL,2022-02-04,Male,False,False,False
4741-WWJQZ,2022-02-04,Female,False,True,False
6625-UTXEW,2022-01-25,Female,False,True,False
6818-WOBHJ,2022-01-01,Female,True,True,False
6244-BESBM,2022-01-01,Male,False,True,True
1004-NOZNR,2022-01-01,Male,True,False,True
1251-STYSZ,2022-02-02,Female,True,False,False
2612-PHGOX,2022-01-01,Male,False,True,False
2408-TZMJL,2022-01-01,Male,False,True,False
8480-PPONV,2022-01-01,Male,False,True,True
8780-IHCRN,2022-01-01,Male,False,True,True
4598-ZADCK,2022-01-01,Female,False,False,False
1257-SXUXQ,2022-02-01,Male,False,True,True
9681-KYGYB,2022-01-01,Male,True,True,False
7182-OVLBJ,2022-01-01,Female,False,True,True
5095-ETBRJ,2022-01-01,Female,False,True,False
7005-CYUIL,2022-01-01,Female,True,True,False
4821-WQOYN,2022-01-01,Female,False,True,True
4730-AWNAU,2022-01-01,Male,False,True,True
3452-FLHYD,2022-01-12,Male,False,True,False
2388-LAESQ,2022-01-01,Female,True,True,False
9531-NSBMR,2022-01-01,Female,False,False,False
6260-ONULR,2022-02-05,Male,False,False,False
4389-UEFCZ,2022-01-01,Female,False,True,False
8711-LOBKY,2022-01-01,Male,False,True,True
9134-CEQMF,2022-01-30,Male,True,True,False
8985-OOPOS,2022-02-05,Female,False,False,False
8800-ZKRFW,2022-01-07,Female,False,True,True
2616-FLVQC,2022-01-01,Male,False,False,False
9968-FFVVH,2022-01-01,Male,False,False,False
3108-PCCGG,2022-01-01,Male,True,True,False
7993-PYKOF,2022-01-29,Male,False,True,False
8390-FESFV,2022-01-01,Female,False,False,False
3022-BEXHZ,2022-01-01,Male,False,True,True
5027-XWQHA,2022-01-31,Male,False,False,False
6248-TKCQV,2022-01-01,Female,False,True,True
6729-GDNGC,2022-01-17,Female,True,False,False
6198-ZFIOJ,2022-02-01,Female,False,False,False
5989-OMNJE,2022-01-13,Female,False,True,True
4566-QVRRW,2022-01-26,Female,False,True,False
1291-CUOCY,2022-01-01,Male,False,True,False
9795-SHUHB,2022-01-01,Female,False,True,True
3230-IUALN,2022-01-01,Female,False,True,True
0042-RLHYP,2022-01-01,Female,False,True,True
8519-IMDHU,2022-01-22,Male,True,True,False
4945-RVMTE,2022-01-09,Female,False,False,False
0201-OAMXR,2022-01-01,Female,False,False,False
1866-NXPSP,2022-01-01,Female,False,False,False
3372-KWFBM,2022-01-21,Male,True,False,False
7831-QGOXH,2022-01-19,Female,False,False,False
6393-WRYZE,2022-01-03,Female,False,True,False
3941-XTSKM,2022-01-01,Male,False,True,True
1661-CZBAU,2022-01-01,Male,False,False,False
6599-RCLCJ,2022-01-01,Male,False,True,False
9831-BPFRI,2022-01-01,Female,False,True,True
5158-RIVOP,2022-01-26,Female,False,True,True
9788-YTFGE,2022-01-30,Male,False,False,False
9277-JOOMO,2022-02-03,Female,False,False,False
1907-YLNYW,2022-01-29,Male,False,False,False
1725-MIMXW,2022-02-05,Male,False,False,True
8947-YRTDV,2022-01-05,Male,False,True,True
3161-ONRWK,2022-01-01,Male,False,True,True
0114-RSRRW,2022-01-27,Female,False,True,False
4565-NLZBV,2022-01-01,Female,False,True,False
0031-PVLZI,2022-02-02,Female,False,True,True
7206-GZCDC,2022-02-05,Female,True,False,False
6682-VCIXC,2022-01-01,Female,False,True,True
4791-QRGMF,2022-01-01,Male,False,True,False
6475-VHUIZ,2022-01-14,Female,False,True,False
3910-MRQOY,2022-01-01,Female,False,True,False
0661-WCQNQ,2022-01-15,Male,False,True,False
7537-RBWEA,2022-02-05,Female,False,False,False
4656-CAURT,2022-01-01,Male,False,False,False
0121-SNYRK,2022-01-01,Male,False,False,False
1768-ZAIFU,2022-02-05,Female,True,False,False
4671-LXRDQ,2022-02-04,Male,False,False,False
3733-LSYCE,2022-01-22,Female,False,True,False
6265-FRMTQ,2022-01-06,Male,False,False,False
1934-SJVJK,2022-02-05,Male,False,False,False
3838-OZURD,2022-01-01,Male,False,True,False
1371-DWPAZ,2022-02-06,Female,False,True,True
9269-CQOOL,2022-02-03,Male,False,False,True
2017-CCBLH,2022-01-29,Female,False,False,False
7690-KPNCU,2022-01-01,Male,False,True,True
0536-BGFMZ,2022-01-09,Female,False,True,False
2293-IJWPS,2022-01-01,Female,False,True,False
2845-HSJCY,2022-01-23,Female,False,True,True
5469-NUJUR,2022-01-18,Male,False,False,False
1184-PJVDB,2022-01-27,Male,False,True,False
2625-TRCZQ,2022-01-01,Female,False,True,False
4102-HLENU,2022-01-01,Female,False,True,False
7266-GSSJX,2022-01-26,Male,False,True,True
7722-VJRQD,2022-01-01,Male,False,True,True
7073-QETQY,2022-01-01,Male,False,True,True
9415-DPEWS,2022-01-19,Female,False,False,False
5624-RYAMH,2022-01-28,Female,False,False,False
0196-JTUQI,2022-01-28,Female,False,False,False
7130-YXBRO,2022-01-01,Male,False,True,False
9272-LSVYH,2022-01-27,Male,False,False,False
7943-RQCHR,2022-01-28,Female,False,False,False
3793-MMFUH,2022-01-24,Female,True,False,False
3249-ZPQRG,2022-02-02,Male,False,False,False
2568-BRGYX,2022-02-02,Male,False,False,False
3084-DOWLE,2022-01-01,Female,False,True,False
1084-MNSMJ,2022-01-01,Female,False,True,True
7721-JXEAW,2022-01-01,Male,False,True,False
7249-WBIYX,2022-01-27,Male,False,True,False
4238-HFHSN,2022-01-01,Male,True,True,False
6250-CGGUN,2022-01-01,Male,False,False,False
5478-JJVZK,2022-01-04,Female,False,False,False
7596-IIWYC,2022-01-10,Female,False,False,False
6567-HOOPW,2022-02-05,Female,True,False,False
9793-WECQC,2022-01-14,Male,False,False,False
4291-HPAXL,2022-02-05,Male,False,False,True
8999-YPYBV,2022-01-01,Male,False,True,True
1839-FBNFR,2022-01-01,Female,False,True,True
3164-AALRN,2022-02-01,Male,False,False,False
3071-MVJCD,2022-01-01,Male,False,True,True
1697-BCSHV,2022-01-01,Female,False,True,True
0562-KBDVM,2022-01-01,Female,False,False,False
1131-SUEKT,2022-01-01,Male,False,True,True
3717-OEAUQ,2022-02-04,Male,False,False,False
4538-WNTMJ,2022-01-01,Female,False,True,True
3334-CTHOL,2022-02-05,Female,False,False,False
4704-ERYFC,2022-01-15,Female,False,True,False
9432-RUVSL,2022-01-01,Female,False,False,False
8060-HIWJJ,2022-01-01,Male,False,False,False
7684-XSZIY,2022-01-01,Male,False,True,True
9089-UOWJG,2022-01-25,Female,False,True,True
8621-MNIHH,2022-01-03,Female,True,True,False
8039-ACLPL,2022-01-01,Female,False,True,True
9885-AIBVB,2022-01-08,Male,False,True,False
1934-MKPXS,2022-01-04,Male,False,True,True
2592-YKDIF,2022-02-05,Female,False,False,False
2272-JKMSI,2022-01-01,Female,False,True,True
0471-LVHGK,2022-01-01,Male,False,True,False
9518-RWHZL,2022-01-01,Female,False,False,False
8714-CTZJW,2022-02-02,Female,False,False,False
3569-EDBPQ,2022-01-13,Female,False,False,False
3131-NWVFJ,2022-01-23,Female,False,True,True
7521-YXVZY,2022-02-03,Male,False,False,True
5419-CONWX,2022-02-02,Female,True,False,False
6240-EURKS,2022-01-19,Female,False,False,True
2373-NTKOD,2022-01-29,Male,False,False,False
1970-KKFWL,2022-01-02,Female,False,False,False
6960-HVYXR,2022-02-05,Female,False,False,False
9337-SRRNI,2022-01-01,Male,False,False,True
0895-UADGO,2022-01-29,Male,False,False,True
5678-VFNEQ,2022-01-01,Female,False,True,False
5977-CKHON,2022-01-01,Female,False,True,True
7024-OHCCK,2022-02-04,Female,True,False,False
2692-BUCFV,2022-01-08,Male,True,False,False
7861-UVUFT,2022-01-22,Female,False,True,False
1830-GGFNM,2022-01-01,Male,False,True,True
5302-BDJNT,2022-01-02,Male,False,False,False
5223-UZAVK,2022-01-01,Male,False,False,False
4859-ZSRDZ,2022-01-01,Female,False,True,True
5651-WYIPH,2022-01-19,Female,True,False,False
9350-VLHMB,2022-01-01,Male,False,True,True
3498-LZGQZ,2022-01-01,Male,False,True,True
8785-CJSHH,2022-01-01,Female,False,True,False
5357-TZHPP,2022-01-28,Male,True,False,False
3870-SPZSI,2022-01-01,Female,False,True,True
0680-DFNNY,2022-01-22,Male,False,True,False
7560-QRBXH,2022-01-01,Female,False,False,True
7077-XJMET,2022-01-25,Male,False,True,False
8752-GHJFU,2022-01-01,Male,True,True,False
6896-SRVYQ,2022-01-01,Male,True,False,False
7767-UXAGJ,2022-02-05,Male,False,False,False
4652-ODEVH,2022-01-01,Male,False,True,True
6510-UPNKS,2022-01-14,Female,False,False,False
6718-BDGHG,2022-01-01,Female,False,True,False
9046-DQMTP,2022-01-02,Male,False,False,False
6439-LAJXL,2022-01-28,Male,False,True,False
1571-SAVHK,2022-01-25,Male,False,False,False
9052-VKDUW,2022-01-01,Female,True,True,False
9546-CQJSU,2022-02-04,Female,False,False,False
1666-JZPZT,2022-01-10,Male,False,False,False
5777-KJIRB,2022-01-01,Female,False,False,False
0506-LVNGN,2022-02-01,Female,True,False,False
7677-SJJJK,2022-01-29,Male,False,True,True
2480-EJWYP,2022-01-01,Female,True,True,False
3253-HKOKL,2022-01-01,Female,False,True,True
7055-HNEOJ,2022-02-03,Male,False,True,False
5514-YQENT,2022-01-01,Male,False,False,True
3211-AAPKX,2022-01-17,Male,False,False,False
8445-DNBAE,2022-02-05,Male,False,False,True
2951-QOQTK,2022-02-02,Male,False,False,True
2958-NHPPS,2022-01-14,Male,False,False,False
6806-YDEUL,2022-01-31,Female,True,False,False
1735-XMJVH,2022-01-29,Male,False,True,True
6890-PFRQX,2022-01-19,Male,False,False,False
0222-CNVPT,2022-01-01,Male,True,False,False
5899-OUVKV,2022-01-06,Male,False,False,False
8681-ICONS,2022-01-08,Male,False,True,True
1621-YNCJH,2022-01-01,Female,False,True,False
3473-XIIIT,2022-01-21,Female,False,True,False
6362-QHAFM,2022-01-01,Male,False,True,False
7893-IXHRQ,2022-02-05,Male,False,False,False
3070-BDOQC,2022-01-01,Female,False,False,False
2952-QAYZF,2022-02-01,Male,False,False,False
6234-PFPXL,2022-01-15,Male,False,True,False
9824-QCJPK,2022-01-01,Male,False,True,False
4763-PGDPO,2022-02-02,Female,False,False,False
4283-IVYCI,2022-01-28,Male,False,False,False
1866-OBPNR,2022-02-05,Male,False,True,True
8205-MQUGY,2022-01-25,Male,False,True,True
8970-ANWXO,2022-01-14,Female,False,False,False
9480-BQJEI,2022-01-01,Male,False,False,False
5394-SVGJV,2022-01-01,Male,False,False,False
6979-TNDEU,2022-01-29,Female,False,False,False
9777-WJJPR,2022-01-06,Male,False,True,False
9283-LZQOH,2022-01-24,Male,False,True,True
7079-QRCBC,2022-01-13,Female,False,False,False
9495-SKLKD,2022-01-01,Male,False,True,True
6048-UWKAL,2022-01-01,Female,True,True,False
5067-DGXLL,2022-02-04,Male,False,False,False
5469-CTCWN,2022-01-01,Male,False,True,True
9851-QXEEQ,2022-01-01,Male,False,False,False
6281-FKEWS,2022-01-01,Female,False,False,False
8898-KASCD,2022-01-01,Male,False,False,False
9242-TKFSV,2022-01-01,Male,False,True,True
9290-SHCMB,2022-01-24,Female,True,False,False
0743-HNPFG,2022-01-01,Female,False,True,True
2277-BKJKN,2022-01-01,Female,True,True,False
9809-IMGCQ,2022-01-15,Male,True,False,False
5208-HFSBT,2022-02-04,Female,False,False,False
5035-PGZXH,2022-01-01,Female,False,False,False
8695-WDYEA,2022-02-05,Male,False,False,False
6543-JXSOO,2022-01-14,Female,False,True,True
8016-ZMGMO,2022-01-01,Female,True,True,False
8605-ITULD,2022-02-05,Female,False,False,False
3254-YRILK,2022-01-18,Male,True,False,False
6416-YJTTB,2022-01-26,Male,False,False,False
2667-WYLWJ,2022-01-29,Female,False,True,True
4472-VESGY,2022-01-01,Female,False,True,True
3195-TQDZX,2022-02-03,Male,False,False,False
3128-YOVTD,2022-01-01,Female,False,True,True
0529-ONKER,2022-01-22,Male,True,False,False
1728-CXQBE,2022-01-01,Male,True,True,False
7041-TXQJH,2022-01-01,Female,False,False,False
5014-GSOUQ,2022-01-24,Male,False,False,False
5724-BIDBU,2022-01-01,Male,False,True,False
0481-SUMCB,2022-01-01,Female,True,False,False
1769-GRUIK,2022-01-19,Female,False,False,False
5240-IJOQT,2022-02-05,Male,True,False,False
8819-WFGGJ,2022-01-01,Male,False,True,False
7427-AUFPY,2022-01-01,Male,False,False,False
2811-POVEX,2022-01-14,Female,True,True,True
1092-GANHU,2022-01-20,Male,False,False,False
7898-PDWQE,2022-01-01,Male,False,True,False
9972-EWRJS,2022-01-01,Female,False,True,True
9314-IJWSQ,2022-01-23,Female,False,True,True
0661-XEYAN,2022-02-05,Female,True,False,False
5799-JRCZO,2022-01-01,Female,False,False,True
1921-KYSAY,2022-01-01,Female,False,False,False
6198-RTPMF,2022-01-20,Female,False,True,False
2924-KHUVI,2022-01-01,Male,False,True,False
1925-GMVBW,2022-02-01,Female,False,False,False
7881-EVUAD,2022-02-04,Female,False,False,False
6184-DYUOB,2022-02-03,Female,False,True,False
9207-ZPANB,2022-01-01,Male,False,False,False
5766-XQXMQ,2022-01-08,Female,False,False,False
9327-QSDED,2022-01-29,Male,False,False,False
1656-DRSMG,2022-01-01,Female,False,False,False
3012-VFFMN,2022-01-30,Female,False,True,True
2984-AFWNC,2022-02-03,Female,False,False,False
0640-YJTPY,2022-01-01,Male,False,True,True
8096-LOIST,2022-01-18,Female,False,False,False
9764-REAFF,2022-01-01,Female,False,True,False
3703-VAVCL,2022-02-04,Male,False,True,True
7107-UBYKY,2022-01-02,Female,False,True,True
4881-GQJTW,2022-01-23,Male,False,False,False
8519-QJGJD,2022-01-23,Female,False,False,False
7876-DNYAP,2022-01-01,Female,False,True,True
7905-NJMXS,2022-01-30,Male,True,True,False
2882-WDTBA,2022-01-01,Male,False,True,True
2091-GPPIQ,2022-01-01,Female,False,True,True
6326-MTTXK,2022-01-29,Male,False,False,False
5071-FBJFS,2022-02-02,Female,False,True,True
2796-UUZZO,2022-01-01,Male,False,True,True
2429-AYKKO,2022-01-01,Male,False,False,False
9798-OPFEM,2022-01-01,Female,False,False,False
0330-IVZHA,2022-02-01,Female,False,True,False
3794-NFNCH,2022-01-07,Male,False,True,False
5193-QLVZB,2022-01-01,Male,False,False,False
7114-AEOZE,2022-01-01,Female,False,False,False
2886-KEFUM,2022-01-01,Female,False,True,False
5522-NYKPB,2022-01-12,Male,False,True,True
4237-RLAQD,2022-02-05,Male,False,False,False
9957-YODKZ,2022-01-31,Male,True,True,False
6518-KZXCB,2022-01-15,Male,False,False,False
2245-ADZFJ,2022-01-06,Female,False,True,True
7776-QGYJC,2022-01-01,Female,False,True,True
9313-QOLTZ,2022-01-11,Male,False,False,False
9651-GTSAQ,2022-01-01,Female,False,True,False
3186-BAXNB,2022-02-05,Female,False,False,False
4672-FOTSD,2022-01-25,Male,False,False,False
0637-YLETY,2022-01-21,Female,False,False,False
9818-XQCUV,2022-02-04,Female,False,False,False
7338-ERIVA,2022-01-01,Male,False,False,True
1157-BQCUW,2022-02-05,Male,False,False,False
8259-NFJTV,2022-01-30,Female,False,True,True
3223-DWFIO,2022-02-02,Male,True,False,False
2660-EMUBI,2022-01-27,Male,True,False,False
6968-GMKPR,2022-01-01,Female,False,False,False
4751-ERMAN,2022-01-01,Male,False,True,True
1436-ZMJAN,2022-01-27,Female,False,True,False
3292-PBZEJ,2022-01-26,Male,True,False,False
0799-DDIHE,2022-01-22,Female,False,True,True
3070-FNFZQ,2022-01-14,Female,False,True,True
2812-SFXMJ,2022-02-05,Male,False,False,True
7675-OZCZG,2022-02-03,Female,True,False,False
5014-WUQMG,2022-01-01,Male,False,True,True
5312-TSZVC,2022-01-22,Female,False,False,True
2003-CKLOR,2022-01-01,Male,False,False,False
0993-OSGPT,2022-01-01,Female,True,True,False
9254-RBFON,2022-01-20,Female,False,True,True
1205-WNWPJ,2022-01-30,Female,False,False,False
9391-EOYLI,2022-01-25,Male,True,True,False
7108-DGVUU,2022-01-16,Female,True,True,False
2782-JEEBU,2022-01-16,Male,False,False,False
5127-BZENZ,2022-01-01,Female,False,True,True
2720-FVBQP,2022-01-31,Female,False,True,True
9906-NHHVC,2022-01-01,Female,True,False,False
4522-XRWWI,2022-01-01,Male,False,True,False
3766-EJLFL,2022-01-01,Female,False,True,True
5939-SXWHM,2022-01-01,Male,False,True,True
8152-UOBNY,2022-01-01,Female,True,False,False
7351-KYHQH,2022-01-30,Female,True,False,False
7643-RCHXS,2022-01-01,Female,False,True,True
8246-SHFGA,2022-01-20,Male,False,False,False
8387-MOJJT,2022-01-01,Female,False,True,True
0620-XEFWH,2022-02-02,Male,False,True,True
6485-QXWWE,2022-01-01,Female,False,False,True
2761-OCIAX,2022-02-04,Male,True,False,False
7321-VGNKU,2022-02-04,Female,False,True,False
5327-CNLUQ,2022-01-01,Male,False,True,False
7552-KEYGT,2022-01-10,Male,False,True,False
5816-JMLGY,2022-01-01,Female,False,True,True
3068-OMWZA,2022-02-05,Male,True,False,False
2927-QRRQV,2022-01-01,Male,False,True,False
6032-KRXXO,2022-01-07,Male,False,False,False
7459-RRWQZ,2022-01-22,Female,False,False,False
6265-SXWBU,2022-01-01,Male,False,True,True
7941-RCJOW,2022-01-01,Male,False,False,False
6374-NTQLP,2022-01-01,Male,True,True,True
4154-AQUGT,2022-01-24,Male,True,True,False
2387-KDZQY,2022-01-20,Male,False,False,False
3584-WKTTW,2022-01-01,Male,False,True,False
3399-BMLVW,2022-01-01,Male,False,True,True
1971-DTCZB,2022-01-01,Female,False,True,False
3092-IGHWF,2022-01-01,Male,False,True,True
3374-PZLXD,2022-01-03,Male,False,False,False
3813-DHBBB,2022-01-01,Male,False,True,False
2812-REYAT,2022-01-01,Female,False,True,False
6518-PPLMZ,2022-01-01,Male,False,True,True
4939-KYYPY,2022-01-10,Male,False,False,False
8017-LXHFA,2022-01-14,Female,True,False,False
5930-GBIWP,2022-01-01,Male,False,False,False
6022-KOUQO,2022-02-04,Female,False,True,True
6352-TWCAU,2022-01-02,Female,False,False,False
2361-UPSND,2022-01-01,Female,False,True,False
6035-RIIOM,2022-01-01,Female,False,False,False
2929-QNSRW,2022-01-01,Female,False,True,False
1262-OPMFY,2022-01-28,Female,False,True,False
9504-DSHWM,2022-01-17,Male,False,False,False
5035-BVCXS,2022-01-26,Male,False,False,False
6267-DCFFZ,2022-01-07,Female,True,True,False
3533-UVMOM,2022-01-01,Male,False,True,False
2439-LYPMQ,2022-01-01,Male,True,True,False
4248-QPAVC,2022-01-20,Female,True,True,False
1899-VXWXM,2022-01-01,Male,False,False,False
1478-VPOAD,2022-02-05,Female,False,False,False
9995-HOTOH,2022-01-01,Male,False,True,True
2988-PLAHS,2022-02-03,Female,False,False,False
1371-OJCEK,2022-01-01,Female,False,False,False
4999-IEZLT,2022-01-01,Male,False,False,False
8883-ANODQ,2022-01-01,Female,False,True,True
4690-LLKUA,2022-01-20,Male,True,False,False
2351-RRBUE,2022-01-30,Female,False,True,True
5980-BDHPY,2022-01-01,Male,False,True,False
1498-DQNRX,2022-01-08,Female,False,True,False
9469-WEJBT,2022-01-01,Male,False,True,False
3331-HQDTW,2022-01-03,Female,False,False,False
9490-DFPMD,2022-01-01,Female,True,False,False
2581-VKIRT,2022-01-01,Female,False,True,True
5442-XSDCW,2022-01-26,Male,False,True,True
7426-WEIJX,2022-01-01,Male,True,True,True
2851-MMUTZ,2022-01-10,Female,False,False,False
3049-NDXFL,2022-02-05,Female,False,False,False
8580-AECUZ,2022-02-05,Male,True,False,False
3307-TLCUD,2022-01-20,Male,False,True,False
6625-FLENO,2022-01-01,Male,False,True,False
2967-MXRAV,2022-02-05,Male,False,True,True
7963-GQRMY,2022-02-03,Female,False,True,True
8189-HBVRW,2022-01-01,Female,False,False,False
4163-KIUHY,2022-01-02,Male,False,False,False
1228-FZFRV,2022-01-01,Male,False,True,True
3500-NSDOA,2022-01-01,Male,False,True,True
1171-TYKUR,2022-01-01,Male,False,True,False
3761-FLYZI,2022-01-01,Female,True,True,False
2058-DCJBE,2022-02-01,Male,False,False,False
5364-XYIRR,2022-01-01,Male,False,True,False
4829-AUOAX,2022-01-01,Female,False,False,False
1219-NNDDO,2022-01-28,Female,False,False,False
8388-DMKAE,2022-01-29,Female,False,False,False
4403-BWPAY,2022-01-23,Male,False,False,False
9659-QEQSY,2022-01-01,Female,False,False,False
5405-ZMYXQ,2022-01-29,Female,False,False,False
5047-LHVLY,2022-02-05,Male,True,False,True
1442-OKRJE,2022-01-01,Male,False,True,True
4737-AQCPU,2022-01-01,Male,False,True,True
9158-VCTQB,2022-01-01,Female,False,True,False
2808-CHTDM,2022-01-14,Female,False,True,True
6311-UEUME,2022-01-08,Female,False,False,False
0793-TWELN,2022-02-02,Female,False,False,False
3283-WCWXT,2022-01-31,Male,False,True,True
1060-ENTOF,2022-01-01,Female,True,True,False
0999-QXNSA,2022-01-30,Male,True,False,True
5451-MHQOF,2022-01-01,Male,False,True,True
4836-WNFNO,2022-01-01,Female,False,True,False
9225-BZLNZ,2022-01-01,Male,False,True,False
0354-VXMJC,2022-01-14,Male,False,True,True
4422-QVIJA,2022-01-02,Female,False,False,True
9365-SRSZE,2022-01-10,Male,True,True,False
6839-ITVZJ,2022-01-11,Female,False,True,True
8332-OSJDW,2022-01-25,Male,False,True,True
4735-BJKOU,2022-01-01,Female,False,False,False
0274-JKUJR,2022-01-30,Male,False,True,True
5740-YHGTW,2022-01-01,Male,False,True,True
8917-SZTTJ,2022-01-01,Male,False,True,True
1696-MZVAU,2022-01-01,Male,False,True,True
7359-WWYJV,2022-01-01,Male,False,True,False
0375-HVGXO,2022-02-05,Female,False,False,False
4906-ZHGPK,2022-01-01,Male,False,True,True
8593-WHYHV,2022-02-03,Male,False,False,False
3795-GWTRD,2022-01-01,Female,False,True,True
1298-PHBTI,2022-01-01,Male,False,True,True
6223-DHJGV,2022-01-01,Female,False,False,False
6961-MJKBO,2022-01-01,Male,False,False,False
6097-EQISJ,2022-01-01,Female,False,True,True
4423-YLHDV,2022-01-16,Female,False,True,False
8158-WPEZG,2022-01-26,Male,False,False,False
0107-YHINA,2022-02-05,Male,False,False,True
4918-FYJNT,2022-01-01,Female,True,True,False
0727-BNRLG,2022-01-01,Male,False,False,False
4854-CIDCF,2022-02-03,Female,True,False,False
8640-SDGKB,2022-02-02,Male,False,False,False
3280-MRDOF,2022-01-07,Male,True,False,False
6435-SRWBJ,2022-02-01,Female,False,False,False
9964-WBQDJ,2022-01-01,Female,False,True,False
6303-KFWSL,2022-01-08,Female,False,False,False
1702-CCFNJ,2022-01-01,Male,False,True,False
8932-CZHRQ,2022-01-01,Male,False,False,False
0386-CWRGM,2022-01-01,Female,False,True,True
