user_id,watch_hours_30d,avg_session_mins_7d,unique_devices_30d,skips_7d,rebuffer_events_7d
7005-CYUIL,38.51832555768219,29.14104464084511,1,7,2
4821-WQOYN,27.48495283270251,29.14104464084511,1,3,3
4730-AWNAU,35.44007820476696,29.14104464084511,2,8,5
3452-FLHYD,24.785758675675787,29.14104464084511,2,7,2
2388-LAESQ,34.22551805121037,29.14104464084511,3,7,1
9531-NSBMR,20.199269479079685,29.14104464084511,2,6,4
6260-ONULR,31.96826595441675,29.14104464084511,2,8,4
4389-UEFCZ,38.72949935303871,29.14104464084511,1,2,1
8711-LOBKY,29.96775470348247,29.14104464084511,1,5,0
9134-CEQMF,35.51715227709348,29.14104464084511,3,5,6
8985-OOPOS,36.41584132628869,29.14104464084511,2,1,5
8800-ZKRFW,43.70885517391979,29.14104464084511,1,4,1
2616-FLVQC,23.75650272265553,29.14104464084511,3,6,2
9968-FFVVH,22.89220674204657,29.14104464084511,1,3,3
3108-PCCGG,26.771114567497104,29.14104464084511,3,7,1
7993-PYKOF,24.06098565904744,29.14104464084511,1,4,3
8390-FESFV,40.63295190507049,29.14104464084511,1,5,1
3022-BEXHZ,32.44295702585529,29.14104464084511,1,5,2
5027-XWQHA,32.87170782706144,29.14104464084511,2,4,5
6248-TKCQV,35.01865955781937,29.14104464084511,3,3,2
6729-GDNGC,40.68134563419524,29.14104464084511,1,5,3
6198-ZFIOJ,36.35546909743919,29.14104464084511,2,7,2
5989-OMNJE,28.128148693932996,29.14104464084511,3,6,1
4566-QVRRW,25.607347748033654,29.14104464084511,2,7,2
1291-CUOCY,37.015838599730735,29.14104464084511,1,2,2
9795-SHUHB,29.606304759494286,29.14104464084511,2,3,2
3230-IUALN,29.496281644382915,29.14104464084511,3,4,3
0042-RLHYP,22.791858512056724,29.14104464084511,3,7,3
8519-IMDHU,40.88660031001197,29.14104464084511,3,2,4
4945-RVMTE,20.421808445871733,29.14104464084511,2,4,3
0201-OAMXR,38.6249406976343,29.14104464084511,1,7,3
1866-NXPSP,26.797735970096223,29.14104464084511,2,10,1
3372-KWFBM,33.9251854140244,29.14104464084511,1,8,4
7831-QGOXH,36.97927887604101,29.14104464084511,3,6,1
6393-WRYZE,34.35944909771155,29.14104464084511,1,7,0
3941-XTSKM,30.62993459924201,29.14104464084511,3,5,5
1661-CZBAU,22.69330299307907,29.14104464084511,1,3,2
6599-RCLCJ,41.96744556332736,29.14104464084511,3,5,4
9831-BPFRI,30.416853786759418,29.14104464084511,1,7,1
5158-RIVOP,26.247040348961825,29.14104464084511,3,4,1
9788-YTFGE,23.90474047988235,29.14104464084511,3,5,1
9277-JOOMO,10.762189104381072,29.14104464084511,1,6,2
1907-YLNYW,26.224679392648895,29.14104464084511,3,5,4
1725-MIMXW,24.020041839677013,29.14104464084511,3,6,4
8947-YRTDV,41.989880407845625,29.14104464084511,1,4,3
3161-ONRWK,31.31384142951835,29.14104464084511,3,4,1
0114-RSRRW,24.2809793988537,29.14104464084511,1,11,1
4565-NLZBV,16.63407955185307,29.14104464084511,1,4,3
0031-PVLZI,30.20823348261745,29.14104464084511,1,3,1
7206-GZCDC,39.422884975940576,29.14104464084511,3,4,3
6682-VCIXC,27.830375215619874,29.14104464084511,1,3,2
4791-QRGMF,33.82621475889942,29.14104464084511,3,6,3
6475-VHUIZ,20.0422514209517,29.14104464084511,2,4,7
3910-MRQOY,27.32660529478246,29.14104464084511,3,7,1
0661-WCQNQ,41.94889662846211,29.14104464084511,2,6,2
7537-RBWEA,27.358065373932458,29.14104464084511,3,6,5
4656-CAURT,29.911017590765987,29.14104464084511,3,4,2
0121-SNYRK,28.02043646854083,29.14104464084511,3,5,3
1768-ZAIFU,18.854920567156224,29.14104464084511,1,6,2
4671-LXRDQ,33.433363155099315,29.14104464084511,3,6,3
3733-LSYCE,25.1296255026514,29.14104464084511,2,2,1
6265-FRMTQ,22.006675471684787,29.14104464084511,3,4,4
1934-SJVJK,24.416758725012627,29.14104464084511,3,7,2
3838-OZURD,40.16454830388329,29.14104464084511,1,4,1
1371-DWPAZ,30.487428327154817,29.14104464084511,2,3,3
9269-CQOOL,30.13917250416706,29.14104464084511,1,4,4
2017-CCBLH,19.192559657856187,29.14104464084511,2,5,1
7690-KPNCU,24.51064293019772,29.14104464084511,1,9,2
0536-BGFMZ,23.382403341316056,29.14104464084511,2,7,2
2293-IJWPS,31.561526113785504,29.14104464084511,2,4,2
2845-HSJCY,26.54857185965374,29.14104464084511,1,13,2
5469-NUJUR,16.662767642490294,29.14104464084511,1,3,1
1184-PJVDB,29.541857629134434,29.14104464084511,2,3,1
2625-TRCZQ,18.184605699129964,29.14104464084511,2,2,4
4102-HLENU,23.110156485778138,29.14104464084511,2,5,4
7266-GSSJX,14.891815354653737,29.14104464084511,3,6,2
7722-VJRQD,30.053797318908316,29.14104464084511,2,2,3
7073-QETQY,25.092421147592095,29.14104464084511,3,6,4
9415-DPEWS,43.28820481591413,29.14104464084511,3,4,0
5624-RYAMH,15.437351003838087,29.14104464084511,1,3,5
0196-JTUQI,27.882015205451687,29.14104464084511,1,5,1
7130-YXBRO,41.28055694661402,29.14104464084511,3,2,1
9272-LSVYH,29.43863097505522,29.14104464084511,1,4,2
7943-RQCHR,32.577510306461,29.14104464084511,1,5,3
3793-MMFUH,42.80334851669777,29.14104464084511,3,7,1
3249-ZPQRG,30.07546920239636,29.14104464084511,3,7,5
2568-BRGYX,24.749025653329966,29.14104464084511,2,8,2
3084-DOWLE,27.2153002006653,29.14104464084511,1,6,2
1084-MNSMJ,34.503471611569665,29.14104464084511,3,10,4
7721-JXEAW,27.683708017029833,29.14104464084511,1,9,2
7249-WBIYX,25.981488148569113,29.14104464084511,2,6,2
4238-HFHSN,27.395518711368442,29.14104464084511,1,4,3
6250-CGGUN,35.333563189078056,29.14104464084511,3,2,3
5478-JJVZK,32.0213338626257,29.14104464084511,1,3,3
7596-IIWYC,19.821389581980057,29.14104464084511,1,10,4
6567-HOOPW,34.99108100925992,29.14104464084511,2,3,2
9793-WECQC,37.154272936452806,29.14104464084511,1,8,4
4291-HPAXL,14.062091256402281,29.14104464084511,1,9,2
8999-YPYBV,31.092181247756447,29.14104464084511,3,2,4
1839-FBNFR,25.05312795560561,29.14104464084511,3,2,4
3164-AALRN,27.634621489180063,29.14104464084511,1,7,2
3071-MVJCD,21.650340655161465,29.14104464084511,3,7,1
1697-BCSHV,28.604926392669395,29.14104464084511,3,4,3
0562-KBDVM,30.45046579970706,29.14104464084511,2,4,3
1131-SUEKT,42.669527929065666,29.14104464084511,1,4,3
3717-OEAUQ,19.651086693730043,29.14104464084511,2,5,3
4538-WNTMJ,36.809106727821344,29.14104464084511,1,5,2
3334-CTHOL,21.856818344853657,29.14104464084511,3,2,2
4704-ERYFC,35.172354354005655,29.14104464084511,2,9,1
9432-RUVSL,41.54599035267195,29.14104464084511,1,2,0
8060-HIWJJ,37.89758650066901,29.14104464084511,2,3,5
7684-XSZIY,24.39309239780188,29.14104464084511,3,6,1
9089-UOWJG,22.945411686560384,29.14104464084511,1,4,2
8621-MNIHH,37.27029393993036,29.14104464084511,3,6,4
8039-ACLPL,26.736334116122446,29.14104464084511,2,3,2
9885-AIBVB,20.256525282813563,29.14104464084511,1,9,2
1934-MKPXS,37.15949316858136,29.14104464084511,2,3,4
2592-YKDIF,26.59301010980335,29.14104464084511,1,8,2
2272-JKMSI,45.7103856424327,29.14104464084511,1,2,1
0471-LVHGK,26.391885962527788,29.14104464084511,3,6,3
9518-RWHZL,42.3450141170595,29.14104464084511,3,6,3
8714-CTZJW,40.37684579074498,29.14104464084511,1,4,0
3569-EDBPQ,40.425247622505864,29.14104464084511,3,8,1
3131-NWVFJ,22.82646833393924,29.14104464084511,3,4,5
7521-YXVZY,16.980189781287002,29.14104464084511,2,5,0
5419-CONWX,34.08343596568182,29.14104464084511,3,3,4
6240-EURKS,14.236154431166977,29.14104464084511,2,3,3
2373-NTKOD,21.427438052982325,29.14104464084511,3,6,3
1970-KKFWL,23.954693905751345,29.14104464084511,1,3,3
6960-HVYXR,26.443007671159094,29.14104464084511,3,6,0
9337-SRRNI,22.97276572272625,29.14104464084511,3,4,1
0895-UADGO,26.137501242993203,29.14104464084511,2,6,2
5678-VFNEQ,45.268635242592,29.14104464084511,1,6,5
5977-CKHON,40.370632848754724,29.14104464084511,3,4,5
7024-OHCCK,33.85313707918587,29.14104464084511,2,3,1
2692-BUCFV,41.26199767084672,29.14104464084511,2,3,2
7861-UVUFT,28.746434276548285,29.14104464084511,3,4,2
1830-GGFNM,32.49801487952565,29.14104464084511,2,5,1
5302-BDJNT,38.87612155058699,29.14104464084511,1,1,3
5223-UZAVK,28.83669711214503,29.14104464084511,3,4,2
4859-ZSRDZ,26.930096358498872,29.14104464084511,1,3,1
5651-WYIPH,20.87327069955978,29.14104464084511,2,6,6
9350-VLHMB,34.01986203913985,29.14104464084511,2,5,3
3498-LZGQZ,31.035078777947167,29.14104464084511,1,5,4
8785-CJSHH,31.209515554495137,29.14104464084511,2,4,4
5357-TZHPP,33.78939747956914,29.14104464084511,1,4,1
3870-SPZSI,32.4708904918175,29.14104464084511,3,6,1
0680-DFNNY,29.417255283798056,29.14104464084511,2,7,1
7560-QRBXH,16.81325239829127,29.14104464084511,2,5,1
7077-XJMET,38.39626040704802,29.14104464084511,2,3,2
8752-GHJFU,45.612177353087965,29.14104464084511,3,7,1
6896-SRVYQ,33.49271852652788,29.14104464084511,3,7,3
7767-UXAGJ,23.98603515431331,29.14104464084511,1,6,1
4652-ODEVH,27.191958171715935,29.14104464084511,3,2,1
6510-UPNKS,22.048382368284834,29.14104464084511,2,6,1
6718-BDGHG,33.73449173768687,29.14104464084511,3,7,1
9046-DQMTP,24.567468190997197,29.14104464084511,3,5,1
6439-LAJXL,31.741020754275446,29.14104464084511,3,3,3
1571-SAVHK,38.028880296876416,29.14104464084511,3,8,2
9052-VKDUW,33.51253181511421,29.14104464084511,2,4,3
9546-CQJSU,31.688160884435696,29.14104464084511,1,5,2
1666-JZPZT,18.743772049730232,29.14104464084511,2,4,2
5777-KJIRB,25.328152792732705,29.14104464084511,3,8,1
0506-LVNGN,24.22083654967582,29.14104464084511,3,4,1
7677-SJJJK,22.26159400480029,29.14104464084511,3,4,0
2480-EJWYP,29.881845253068718,29.14104464084511,1,4,5
3253-HKOKL,35.55117210160654,29.14104464084511,1,7,1
7055-HNEOJ,30.636196532078696,29.14104464084511,3,6,1
5514-YQENT,29.571887144675614,29.14104464084511,3,5,5
3211-AAPKX,30.716104528770174,29.14104464084511,2,5,2
8445-DNBAE,22.79094049082309,29.14104464084511,1,5,3
2951-QOQTK,35.85246712539221,29.14104464084511,2,5,3
2958-NHPPS,31.659310136934124,29.14104464084511,2,3,1
6806-YDEUL,27.182683076848658,29.14104464084511,3,2,6
1735-XMJVH,21.15540536150437,29.14104464084511,1,8,2
6890-PFRQX,37.75003194818064,29.14104464084511,3,6,6
0222-CNVPT,19.749461317793646,29.14104464084511,3,3,2
5899-OUVKV,41.671790260640456,29.14104464084511,1,0,4
8681-ICONS,19.816428968490914,29.14104464084511,3,6,1
1621-YNCJH,22.00603392422641,29.14104464084511,1,4,3
3473-XIIIT,48.25402369542378,29.14104464084511,1,7,3
6362-QHAFM,44.13511537161781,29.14104464084511,3,7,3
7893-IXHRQ,17.923081364399465,29.14104464084511,1,6,1
3070-BDOQC,35.792543237965795,29.14104464084511,3,13,0
2952-QAYZF,31.722502738734,29.14104464084511,2,4,2
6234-PFPXL,34.89610401647466,29.14104464084511,2,3,2
9824-QCJPK,15.583567812293833,29.14104464084511,1,6,1
4763-PGDPO,27.152530086666033,29.14104464084511,2,8,1
4283-IVYCI,32.082306413738095,29.14104464084511,2,5,2
1866-OBPNR,32.30348084977787,29.14104464084511,1,4,3
8205-MQUGY,33.37619255003314,29.14104464084511,2,3,3
8970-ANWXO,31.461251287135468,29.14104464084511,2,5,3
9480-BQJEI,45.59110842949,29.14104464084511,2,6,0
5394-SVGJV,31.241342214156763,29.14104464084511,2,2,3
6979-TNDEU,24.176661959767717,29.14104464084511,3,2,4
9777-WJJPR,23.715910520332663,29.14104464084511,3,5,1
9283-LZQOH,24.894334356177275,29.14104464084511,3,4,3
7079-QRCBC,41.45512980465685,29.14104464084511,1,6,5
9495-SKLKD,29.678486162606713,29.14104464084511,3,9,0
6048-UWKAL,38.46337587000716,29.14104464084511,1,4,2
5067-DGXLL,22.728645713243008,29.14104464084511,1,6,0
5469-CTCWN,30.67725521156214,29.14104464084511,3,8,3
9851-QXEEQ,33.9637536290642,29.14104464084511,1,5,0
6281-FKEWS,24.786331826766396,29.14104464084511,3,4,2
8898-KASCD,22.895670657710312,29.14104464084511,1,7,2
9242-TKFSV,33.533041054637216,29.14104464084511,1,9,2
9290-SHCMB,37.789222772082894,29.14104464084511,1,4,3
0743-HNPFG,27.57537151686472,29.14104464084511,3,4,4
2277-BKJKN,30.34448598080389,29.14104464084511,1,8,2
9809-IMGCQ,35.91668667259157,29.14104464084511,3,5,3
5208-HFSBT,27.757422941247018,29.14104464084511,1,7,4
5035-PGZXH,41.1614123122489,29.14104464084511,1,10,1
8695-WDYEA,40.96396785306696,29.14104464084511,1,6,3
6543-JXSOO,32.87712217212395,29.14104464084511,3,7,2
8016-ZMGMO,30.453848644678967,29.14104464084511,1,3,1
8605-ITULD,22.07228014560471,29.14104464084511,2,4,0
3254-YRILK,28.946529397679175,29.14104464084511,2,4,2
6416-YJTTB,27.391636078087075,29.14104464084511,2,4,1
2667-WYLWJ,17.945422447494625,29.14104464084511,1,2,3
4472-VESGY,32.7458241429731,29.14104464084511,1,5,2
3195-TQDZX,20.9017827711958,29.14104464084511,2,4,5
3128-YOVTD,35.59115353280914,29.14104464084511,2,0,1
0529-ONKER,29.352504924997724,29.14104464084511,3,9,2
1728-CXQBE,33.15025141781962,29.14104464084511,2,3,1
7041-TXQJH,19.938629872220936,29.14104464084511,1,3,4
5014-GSOUQ,31.21537814598502,29.14104464084511,2,3,3
5724-BIDBU,30.837432047932783,29.14104464084511,1,4,2
0481-SUMCB,44.266865846119565,29.14104464084511,1,10,3
1769-GRUIK,34.64942896018011,29.14104464084511,1,4,3
5240-IJOQT,38.653179759566456,29.14104464084511,3,3,4
8819-WFGGJ,26.872562372775167,29.14104464084511,2,2,2
7427-AUFPY,26.53330403978451,29.14104464084511,1,6,0
2811-POVEX,46.79503184754727,29.14104464084511,2,5,2
1092-GANHU,25.379827691970927,29.14104464084511,1,3,1
7898-PDWQE,37.94134477532111,29.14104464084511,2,4,2
9972-EWRJS,31.377221092059678,29.14104464084511,2,8,2
9314-IJWSQ,34.82563788854709,29.14104464084511,2,7,2
0661-XEYAN,27.696062178584402,29.14104464084511,1,6,3
5799-JRCZO,29.32317233856526,29.14104464084511,2,11,3
1921-KYSAY,26.93852417017266,29.14104464084511,3,4,3
6198-RTPMF,35.97705864071946,29.14104464084511,2,5,0
2924-KHUVI,30.642475321906232,29.14104464084511,2,8,2
1925-GMVBW,19.626264793392878,29.14104464084511,3,6,0
7881-EVUAD,23.232186271942084,29.14104464084511,3,5,2
6184-DYUOB,22.208658636539038,29.14104464084511,3,8,5
9207-ZPANB,30.866378192417315,29.14104464084511,2,3,2
5766-XQXMQ,32.642665835093005,29.14104464084511,2,2,6
9327-QSDED,19.27795655092322,29.14104464084511,2,2,4
1656-DRSMG,46.61137710920272,29.14104464084511,2,4,2
3012-VFFMN,29.01514478378131,29.14104464084511,1,4,5
2984-AFWNC,38.02781384696379,29.14104464084511,2,0,1
0640-YJTPY,21.31734804196646,29.14104464084511,1,6,0
8096-LOIST,27.973466666328846,29.14104464084511,3,5,3
9764-REAFF,25.565832103166276,29.14104464084511,2,7,1
3703-VAVCL,35.607199931976425,29.14104464084511,1,2,2
7107-UBYKY,15.257187809615878,29.14104464084511,3,4,1
4881-GQJTW,26.736396321350316,29.14104464084511,3,7,1
8519-QJGJD,46.24373794201654,29.14104464084511,2,10,1
7876-DNYAP,13.503550249239515,29.14104464084511,1,8,1
7905-NJMXS,34.72838810817046,29.14104464084511,3,6,3
2882-WDTBA,33.255009875379784,29.14104464084511,3,4,3
2091-GPPIQ,31.2704239014423,29.14104464084511,1,4,2
6326-MTTXK,42.16257870011155,29.14104464084511,3,9,1
5071-FBJFS,21.47701843459894,29.14104464084511,1,1,2
2796-UUZZO,32.88047496389257,29.14104464084511,2,2,4
2429-AYKKO,30.48727325964132,29.14104464084511,1,2,0
9798-OPFEM,22.154507275837272,29.14104464084511,3,8,1
0330-IVZHA,28.346184834867145,29.14104464084511,3,6,2
3794-NFNCH,28.08988611198974,29.14104464084511,3,6,2
5193-QLVZB,33.42872325997586,29.14104464084511,1,5,2
7114-AEOZE,30.923343651468,29.14104464084511,1,8,2
2886-KEFUM,31.465761131644214,29.14104464084511,2,4,2
5522-NYKPB,37.369656351652864,29.14104464084511,1,8,2
4237-RLAQD,20.444081002167835,29.14104464084511,3,5,1
9957-YODKZ,35.557862013609245,29.14104464084511,3,4,2
6518-KZXCB,23.248502652123157,29.14104464084511,1,7,1
2245-ADZFJ,18.806690143390597,29.14104464084511,1,3,1
7776-QGYJC,32.194284233231336,29.14104464084511,3,8,1
9313-QOLTZ,17.651081293628735,29.14104464084511,3,4,2
9651-GTSAQ,33.631092437031384,29.14104464084511,3,3,0
3186-BAXNB,41.6627589932462,29.14104464084511,2,5,1
4672-FOTSD,24.34459456479666,29.14104464084511,1,3,2
0637-YLETY,28.890247871367045,29.14104464084511,3,2,1
9818-XQCUV,30.456914284359005,29.14104464084511,1,5,0
7338-ERIVA,27.353484602340984,29.14104464084511,1,2,3
1157-BQCUW,39.166154587957834,29.14104464084511,2,6,1
8259-NFJTV,26.860536870579452,29.14104464084511,1,7,4
3223-DWFIO,25.867176641967944,29.14104464084511,2,4,2
2660-EMUBI,33.961663140723445,29.14104464084511,1,2,2
6968-GMKPR,38.55314215223615,29.14104464084511,2,3,1
4751-ERMAN,36.14752612425568,29.14104464084511,1,4,3
1436-ZMJAN,30.174557660379037,29.14104464084511,2,6,2
3292-PBZEJ,36.96071835356216,29.14104464084511,3,7,1
0799-DDIHE,26.366497799424106,29.14104464084511,3,8,3
3070-FNFZQ,20.086664143768292,29.14104464084511,2,6,0
2812-SFXMJ,32.93689874687572,29.14104464084511,3,5,5
7675-OZCZG,26.786965850824398,29.14104464084511,3,5,6
5014-WUQMG,28.600454406038153,29.14104464084511,1,11,3
5312-TSZVC,20.495412256913554,29.14104464084511,2,7,1
2003-CKLOR,38.6590993038212,29.14104464084511,3,4,2
0993-OSGPT,32.39529715939149,29.14104464084511,2,6,2
9254-RBFON,34.08500482663397,29.14104464084511,2,3,1
1205-WNWPJ,25.48871521682603,29.14104464084511,1,5,1
9391-EOYLI,32.19041060469888,29.14104464084511,3,5,3
7108-DGVUU,22.15156224973494,29.14104464084511,2,3,2
2782-JEEBU,18.707783924792885,29.14104464084511,2,1,1
5127-BZENZ,33.886997970697664,29.14104464084511,2,4,5
2720-FVBQP,24.87865602593823,29.14104464084511,1,7,2
9906-NHHVC,29.952419669463573,29.14104464084511,3,7,2
4522-XRWWI,38.33046266535442,29.14104464084511,3,4,2
3766-EJLFL,39.69706246249921,29.14104464084511,3,7,1
5939-SXWHM,24.05094826659057,29.14104464084511,1,6,1
8152-UOBNY,46.95990932265356,29.14104464084511,1,12,1
7351-KYHQH,33.174993982063306,29.14104464084511,3,2,3
7643-RCHXS,21.080198280290087,29.14104464084511,2,4,1
8246-SHFGA,26.92848363228442,29.14104464084511,2,6,3
8387-MOJJT,33.78923246948385,29.14104464084511,1,8,1
0620-XEFWH,18.427570138593396,29.14104464084511,3,4,2
6485-QXWWE,24.27507602038741,29.14104464084511,3,5,1
2761-OCIAX,30.356878998043157,29.14104464084511,3,10,3
7321-VGNKU,20.444738281482792,29.14104464084511,2,7,1
5327-CNLUQ,33.648742713647096,29.14104464084511,3,4,2
7552-KEYGT,21.47722326905046,29.14104464084511,3,3,3
5816-JMLGY,29.806803324877116,29.14104464084511,3,3,2
3068-OMWZA,24.86451600904183,29.14104464084511,2,9,1
2927-QRRQV,32.37424990874463,29.14104464084511,2,5,5
6032-KRXXO,33.333489546377365,29.14104464084511,1,5,1
7459-RRWQZ,30.221477703543012,29.14104464084511,1,6,3
6265-SXWBU,28.52570199771346,29.14104464084511,3,5,4
7941-RCJOW,26.18363329545464,29.14104464084511,2,4,4
6374-NTQLP,29.366643207683783,29.14104464084511,1,8,2
4154-AQUGT,32.207293924527576,29.14104464084511,1,6,5
2387-KDZQY,29.723293602283633,29.14104464084511,1,5,1
3584-WKTTW,33.173713489955276,29.14104464084511,2,8,2
3399-BMLVW,26.44999161015606,29.14104464084511,3,5,2
1971-DTCZB,39.15926538668788,29.14104464084511,2,3,2
3092-IGHWF,31.13643252591259,29.14104464084511,3,11,0
3374-PZLXD,21.428718074272428,29.14104464084511,2,5,4
3813-DHBBB,28.77929342504857,29.14104464084511,1,8,2
2812-REYAT,28.399595532473338,29.14104464084511,1,6,2
6518-PPLMZ,11.586870445217658,29.14104464084511,1,6,2
4939-KYYPY,24.661644237329472,29.14104464084511,1,5,3
8017-LXHFA,29.037932795930157,29.14104464084511,1,2,4
5930-GBIWP,26.65293259458273,29.14104464084511,1,8,5
6022-KOUQO,19.96858262327645,29.14104464084511,1,3,3
6352-TWCAU,28.659758455473842,29.14104464084511,1,8,2
2361-UPSND,32.136080256001165,29.14104464084511,1,9,2
6035-RIIOM,30.019361522641617,29.14104464084511,2,2,1
2929-QNSRW,35.36542138980722,29.14104464084511,2,3,2
1262-OPMFY,33.419602874359484,29.14104464084511,1,3,1
9504-DSHWM,25.139734096590622,29.14104464084511,3,5,2
5035-BVCXS,32.054380877066976,29.14104464084511,1,4,2
6267-DCFFZ,41.89509557723041,29.14104464084511,3,6,2
3533-UVMOM,32.29276982106054,29.14104464084511,1,4,3
2439-LYPMQ,32.125102880700446,29.14104464084511,3,8,2
4248-QPAVC,32.46989694460426,29.14104464084511,3,5,1
1899-VXWXM,31.22528983603919,29.14104464084511,2,5,1
1478-VPOAD,27.955681086807022,29.14104464084511,1,4,5
9995-HOTOH,33.26224569723671,29.14104464084511,2,3,1
2988-PLAHS,26.302778526238672,29.14104464084511,1,8,2
1371-OJCEK,22.5827808235984,29.14104464084511,2,5,3
4999-IEZLT,30.103980705268572,29.14104464084511,3,4,2
8883-ANODQ,30.11757145403659,29.14104464084511,1,7,3
4690-LLKUA,27.718012515051225,29.14104464084511,2,7,4
2351-RRBUE,17.86684599972611,29.14104464084511,2,4,2
5980-BDHPY,28.881071113785158,29.14104464084511,3,10,4
1498-DQNRX,20.3601840521793,29.14104464084511,2,6,1
9469-WEJBT,44.43410011607146,29.14104464084511,1,1,5
3331-HQDTW,34.42474929331738,29.14104464084511,2,5,0
9490-DFPMD,30.047706569651886,29.14104464084511,2,3,2
2581-VKIRT,27.009032357614306,29.14104464084511,2,11,2
5442-XSDCW,31.096988229708632,29.14104464084511,2,7,2
7426-WEIJX,35.42215059176463,29.14104464084511,3,9,2
2851-MMUTZ,29.36995218501765,29.14104464084511,1,5,2
3049-NDXFL,43.159073373501975,29.14104464084511,1,1,2
8580-AECUZ,32.93397223366455,29.14104464084511,3,2,1
3307-TLCUD,32.39702074678285,29.14104464084511,2,4,1
6625-FLENO,24.4960555801243,29.14104464084511,1,2,1
2967-MXRAV,25.84790749223724,29.14104464084511,1,4,2
7963-GQRMY,19.42700030143343,29.14104464084511,3,5,2
8189-HBVRW,32.984702759304106,29.14104464084511,3,3,1
4163-KIUHY,23.495261296856008,29.14104464084511,2,4,2
1228-FZFRV,34.67771496551264,29.14104464084511,3,6,0
3500-NSDOA,19.85560686404566,29.14104464084511,3,4,3
1171-TYKUR,28.213122309363282,29.14104464084511,3,2,2
3761-FLYZI,34.38424835158909,29.14104464084511,1,4,2
2058-DCJBE,28.27214338876842,29.14104464084511,3,4,1
5364-XYIRR,32.92164269479921,29.14104464084511,3,7,2
4829-AUOAX,33.26710405562781,29.14104464084511,1,7,1
1219-NNDDO,33.56299210394375,29.14104464084511,2,4,2
8388-DMKAE,16.68233874217368,29.14104464084511,1,4,3
4403-BWPAY,19.064789715415014,29.14104464084511,2,6,4
9659-QEQSY,38.800666479496996,29.14104464084511,2,7,1
5405-ZMYXQ,31.917914056601816,29.14104464084511,1,3,1
5047-LHVLY,25.63922595545634,29.14104464084511,2,6,4
1442-OKRJE,32.602937971795086,29.14104464084511,1,6,2
4737-AQCPU,26.642876484150364,29.14104464084511,2,3,4
9158-VCTQB,36.74822418052165,29.14104464084511,3,4,4
2808-CHTDM,29.66866236595722,29.14104464084511,3,3,0
6311-UEUME,26.54474624310474,29.14104464084511,3,5,1
0793-TWELN,39.63909023325081,29.14104464084511,1,7,2
3283-WCWXT,28.02990732690214,29.14104464084511,2,4,5
1060-ENTOF,33.54518131345031,29.14104464084511,3,6,2
0999-QXNSA,30.77787437731543,29.14104464084511,3,6,2
5451-MHQOF,16.337982915689565,29.14104464084511,3,4,3
4836-WNFNO,15.092125274193796,29.14104464084511,3,2,3
9225-BZLNZ,26.338588719244104,29.14104464084511,1,4,4
0354-VXMJC,20.89126767342904,29.14104464084511,2,5,0
4422-QVIJA,25.895450155251595,29.14104464084511,1,3,1
9365-SRSZE,28.00678791428665,29.14104464084511,2,3,0
6839-ITVZJ,29.50461345282378,29.14104464084511,2,4,1
8332-OSJDW,13.284230461406597,29.14104464084511,2,5,2
4735-BJKOU,25.499247031757722,29.14104464084511,1,8,4
0274-JKUJR,21.730997105538343,29.14104464084511,2,5,2
5740-YHGTW,31.3282469738734,29.14104464084511,1,5,0
8917-SZTTJ,20.883247668535002,29.14104464084511,3,10,2
1696-MZVAU,18.006446816287585,29.14104464084511,1,4,3
7359-WWYJV,30.312501656812064,29.14104464084511,2,3,1
0375-HVGXO,20.17459167392846,29.14104464084511,1,3,1
4906-ZHGPK,30.545381789294108,29.14104464084511,2,3,6
8593-WHYHV,35.74491089529719,29.14104464084511,1,4,0
3795-GWTRD,34.153675888519736,29.14104464084511,1,2,3
1298-PHBTI,27.747544808647543,29.14104464084511,1,6,4
6223-DHJGV,19.139614258940224,29.14104464084511,3,2,2
6961-MJKBO,18.464484176750357,29.14104464084511,3,4,2
6097-EQISJ,37.61656156048239,29.14104464084511,1,4,1
4423-YLHDV,25.472899097407236,29.14104464084511,3,7,0
8158-WPEZG,31.539196302911144,29.14104464084511,3,1,3
0107-YHINA,32.53847562355168,29.14104464084511,2,9,1
4918-FYJNT,29.649875680998086,29.14104464084511,2,6,3
0727-BNRLG,36.34476897953782,29.14104464084511,2,1,3
4854-CIDCF,36.24059527553176,29.14104464084511,2,6,0
8640-SDGKB,32.87291628442463,29.14104464084511,3,3,1
3280-MRDOF,35.62872228659306,29.14104464084511,3,2,3
6435-SRWBJ,33.08429408326883,29.14104464084511,2,7,1
9964-WBQDJ,29.808193028538668,29.14104464084511,1,2,2
6303-KFWSL,34.513300193093485,29.14104464084511,2,5,1
1702-CCFNJ,28.705106053339676,29.14104464084511,1,7,3
8932-CZHRQ,38.708529439634766,29.14104464084511,3,8,4
0386-CWRGM,23.73366850656749,29.14104464084511,2,2,1
5515-RUGKN,28.646966101510134,29.14104464084511,3,6,2
0404-AHASP,18.34763164776303,29.14104464084511,2,6,2
7279-NMVJC,21.54109997106403,29.14104464084511,3,6,2
2081-VEYEH,40.08041372921791,29.14104464084511,2,7,2
6407-UTSLV,26.006765451317975,29.14104464084511,1,5,1
4116-TZAQJ,34.38562004662637,29.14104464084511,3,4,3
9060-HJJRW,30.20307975634732,29.14104464084511,2,8,4
2587-YNLES,24.402807081250604,29.14104464084511,3,4,1
7398-SKNQZ,23.20253902288016,29.14104464084511,2,2,1
